tempo,valore
1642390200,105.77
1642391100,96.79
1642392000,104.822
1642392900,106.5
1642393800,116.16
1642394700,103.836
1642395600,109.554
1642396500,113.214
1642397400,124.416
1642398300,121.68
1642399200,110.282
1642400100,117.273
1642401000,124.822
1642401900,111.936
1642402800,120.278
1642403700,124.146
1642404600,125.04
1642405500,127.122
1642406400,117.696
1642407300,123.132
1642408200,120.132
1642409100,112.358
1642410000,108.97
1642410900,100.39
1642411800,103.641
1642412700,100.368
1642413600,99.735
1642414500,98.034
1642415400,98.025
1642416300,89.406
1642417200,100.272
1642418100,85.44
1642419000,87.246
1642419900,83.866
1642420800,97.122
1642421700,82.293
1642422600,91.602
1642423500,77.194
1642424400,83.28
1642425300,74.71
1642426200,77.988
1642427100,77.349
1642428000,75.082
1642428900,75.504
1642429800,74.102
1642430700,78.603
1642431600,73.278
1642432500,76.338
1642433400,75.804
1642434300,75.674
1642435200,77.136
1642436100,74.41
1642437000,72.422
1642437900,75.082
1642438800,74.976
1642439700,82.245
1642440600,71.04
1642441500,75.003
1642442400,70.512
1642443300,74.862
1642444200,73.218
1642445100,64.686
1642446000,66.288
1642446900,61.239
1642447800,63.098
1642448700,63.9
1642449600,56.898
1642450500,54.99
1642451400,53.673
1642452300,58.05
1642453200,48.222
1642454100,45.61
1642455000,56.63
1642455900,50.208
1642456800,47.127
1642457700,48.009
1642458600,52.887
1642459500,59.114
1642460400,74.448
1642461300,86.526
1642462200,71.904
1642463100,53.568
1642464000,59.078
1642464900,54.468
1642465800,61.094
1642466700,53.952
1642467600,67.038
1642468500,72.075
1642469400,78.078
1642470300,76.032
1642471200,76.089
1642472100,81.879
1642473000,68.025
1642473900,79.422
1642474800,70.155
1642475700,89.685
1642476600,102.027
1642477500,100.014
1642478400,110.889
1642479300,101.386
1642480200,106.764
1642481100,107.098
1642482000,119.913
1642482900,113.586
1642483800,102.444
1642484700,107.835
1642485600,115.449
1642486500,108.528
1642487400,105.686
1642488300,105.274
1642489200,109.317
1642490100,112.386
1642491000,100.006
1642491900,104.196
1642492800,100.245
1642493700,99.303
1642494600,103.418
1642495500,93.542
1642496400,95.194
1642497300,86.486
1642498200,90.672
1642499100,81.831
1642500000,89.126
1642500900,83.328
1642501800,79.872
1642502700,80.496
1642503600,77.376
1642504500,76.944
1642505400,79.824
1642506300,79.498
1642507200,72.374
1642508100,80.832
1642509000,73.218
1642509900,76.11
1642510800,74.85
1642511700,71.866
1642512600,70.281
1642513500,70.332
1642514400,71.808
1642515300,69.504
1642516200,70.548
1642517100,68.919
1642518000,76.377
1642518900,70.332
1642519800,78.144
1642520700,75.042
1642521600,86.362
1642522500,80.246
1642523400,76.935
1642524300,80.841
1642525200,82.542
1642526100,77.076
1642527000,80.391
1642527900,74.889
1642528800,85.654
1642529700,75.09
1642530600,92.486
1642531500,69.37
1642532400,75.093
1642533300,72.411
1642534200,69.054
1642535100,77.778
1642536000,58.224
1642536900,56.304
1642537800,53.733
1642538700,55.402
1642539600,47.088
1642540500,59.93
1642541400,49.548
1642542300,56.475
1642543200,54.681
1642544100,51.782
1642545000,57.927
1642545900,53.817
1642546800,73.334
1642547700,80.046
1642548600,62.41
1642549500,55.478
1642550400,63.706
1642551300,55.706
1642552200,54.912
1642553100,55.422
1642554000,70.166
1642554900,71.28
1642555800,75.456
1642556700,68.688
1642557600,79.371
1642558500,72.864
1642559400,70.32
1642560300,80.574
1642561200,72.902
1642562100,93.339
1642563000,97.404
1642563900,100.704
1642564800,109.536
1642565700,107.952
1642566600,102.602
1642567500,113.424
1642568400,112.368
1642569300,109.51
1642570200,120.201
1642571100,109.89
1642572000,107.829
1642572900,106.944
1642573800,98.964
1642574700,107.127
1642575600,106.926
1642576500,119.616
1642577400,110.399
1642578300,103.488
1642579200,105.715
1642580100,109.065
1642581000,99.36
1642581900,110.774
1642582800,100.033
1642583700,104.085
1642584600,101.364
1642585500,104.814
1642586400,91.854
1642587300,95.866
1642588200,91.056
1642589100,83.49
1642590000,84.297
1642590900,89.568
1642591800,80.076
1642592700,90.891
1642593600,80.688
1642594500,83.481
1642595400,84.27
1642596300,81.552
1642597200,84.498
1642598100,83.83
1642599000,79.746
1642599900,85.258
1642600800,80.91
1642601700,88.8
1642602600,80.112
1642603500,86.073
1642604400,82.294
1642605300,82.32
1642606200,85.728
1642607100,86.61
1642608000,83.262
1642608900,89.748
1642609800,76.773
1642610700,93.138
1642611600,83.424
1642612500,86.583
1642613400,79.296
1642614300,91.854
1642615200,82.713
1642616100,85.899
1642617000,84.54
1642617900,78.201
1642618800,72.087
1642619700,81.674
1642620600,70.878
1642621500,83.106
1642622400,68.142
1642623300,59.424
1642624200,63.638
1642625100,52.77
1642626000,54.288
1642626900,52.416
1642627800,53.223
1642628700,52.521
1642629600,64.07
1642630500,51.984
1642631400,60.939
1642632300,55.317
1642633200,72.134
1642634100,81.504
1642635000,53.328
1642635900,56.762
1642636800,51.562
1642637700,53.253
1642638600,54.048
1642639500,51.234
1642640400,68.334
1642641300,64.263
1642642200,71.49
1642643100,60.24
1642644000,74.352
1642644900,61.968
1642645800,72.662
1642646700,71.376
1642647600,62.823
1642648500,86.052
1642649400,90.894
1642650300,93.59
1642651200,94.31
1642652100,93.483
1642653000,99.801
1642653900,97.854
1642654800,97.23
1642655700,99.858
1642656600,93.378
1642657500,100.992
1642658400,98.534
1642659300,96.23
1642660200,99.399
1642661100,100.482
1642662000,106.358
1642662900,101.558
1642663800,102.768
1642664700,104.007
1642665600,102.546
1642666500,105.408
1642667400,94.722
1642668300,106.406
1642669200,98.958
1642670100,99.85
1642671000,100.578
1642671900,98.814
1642672800,107.241
1642673700,87.274
1642674600,111.334
1642675500,91.814
1642676400,110.676
1642677300,101.76
1642678200,91.056
1642679100,88.982
1642680000,91.527
1642680900,87.87
1642681800,88.932
1642682700,87.996
1642683600,80.85
1642684500,85.746
1642685400,87.648
1642686300,78.636
1642687200,86.618
1642688100,85.518
1642689000,85.026
1642689900,84.174
1642690800,83.922
1642691700,89.328
1642692600,79.104
1642693500,88.656
1642694400,88.311
1642695300,77.433
1642696200,88.638
1642697100,86.322
1642698000,89.31
1642698900,80.775
1642699800,92.217
1642700700,84.375
1642701600,90.72
1642702500,88.896
1642703400,94.992
1642704300,79.13
1642705200,75.862
1642706100,72.288
1642707000,86.138
1642707900,80.938
1642708800,73.728
1642709700,59.349
1642710600,57.639
1642711500,57.936
1642712400,48.192
1642713300,67.008
1642714200,54.468
1642715100,54.558
1642716000,56.871
1642716900,57.242
1642717800,61.26
1642718700,49.851
1642719600,81.294
1642720500,79.718
1642721400,70.836
1642722300,56.256
1642723200,61.286
1642724100,55.422
1642725000,54.795
1642725900,55.461
1642726800,63.255
1642727700,81.888
1642728600,71.232
1642729500,74.954
1642730400,71.28
1642731300,73.786
1642732200,72.741
1642733100,72.903
1642734000,74.85
1642734900,82.866
1642735800,110.928
1642736700,103.872
1642737600,97.134
1642738500,107.51
1642739400,117.734
1642740300,121.476
1642741200,105.814
1642742100,112.634
1642743000,114.903
1642743900,123.254
1642744800,77.154
1642745700,111.534
1642746600,117.744
1642747500,109.728
1642748400,107.913
1642749300,115.51
1642750200,121.986
1642751100,125.424
1642752000,122.418
1642752900,119.646
1642753800,129.57
1642754700,117.024
1642755600,111.582
1642756500,120.096
1642757400,114.566
1642758300,110.256
1642759200,118.944
1642760100,116.522
1642761000,108.414
1642761900,97.41
1642762800,112.839
1642763700,114.174
1642764600,127.19
1642765500,108.288
1642766400,112.212
1642767300,109.596
1642768200,110.544
1642769100,104.458
1642770000,107.952
1642770900,108.566
1642771800,103.488
1642772700,102.69
1642773600,101.712
1642774500,105.936
1642775400,95.058
1642776300,120.318
1642777200,96.375
1642778100,106.55
1642779000,103.362
1642779900,106.674
1642780800,96.624
1642781700,116.566
1642782600,99.158
1642783500,91.746
1642784400,99.994
1642785300,103.718
1642786200,104.142
1642787100,90.546
1642788000,107.625
1642788900,99.13
1642789800,90.597
1642790700,94.368
1642791600,93.111
1642792500,85.034
1642793400,89.146
1642794300,95.205
1642795200,70.954
1642796100,69.206
1642797000,64.138
1642797900,50.937
1642798800,70.09
1642799700,52.726
1642800600,59.625
1642801500,55.642
1642802400,69.862
1642803300,55.314
1642804200,71.934
1642805100,51.216
1642806000,85.583
1642806900,111.108
1642807800,100.87
1642808700,89.01
1642809600,64.618
1642810500,87.014
1642811400,75.542
1642812300,63.102
1642813200,89.268
1642814100,97.126
1642815000,103.034
1642815900,105.948
1642816800,99.492
1642817700,95.616
1642818600,112.86
1642819500,94.788
1642820400,86.71
1642821300,96.048
1642822200,100.482
1642823100,111.766
1642824000,105.866
1642824900,100.598
1642825800,106.647
1642826700,113.27
1642827600,109.602
1642828500,102.711
1642829400,107.306
1642830300,108.214
1642831200,121.065
1642832100,109.882
1642833000,97.728
1642833900,108.806
1642834800,115.642
1642835700,105.638
1642836600,99.552
1642837500,112.128
1642838400,113.454
1642839300,99.984
1642840200,98.218
1642841100,108.344
1642842000,102.423
1642842900,96.174
1642843800,108.729
1642844700,115.354
1642845600,81.782
1642846500,100.224
1642847400,112.368
1642848300,104.486
1642849200,101.394
1642850100,104.17
1642851000,95.694
1642851900,98.562
1642852800,84.864
1642853700,93.562
1642854600,86.582
1642855500,87.658
1642856400,81.264
1642857300,68.094
1642858200,76.598
1642859100,73.642
1642860000,67.209
1642860900,67.306
1642861800,65.886
1642862700,53.194
1642863600,53.894
1642864500,44.562
1642865400,54.558
1642866300,46.522
1642867200,49.824
1642868100,54.72
1642869000,52.101
1642869900,49.035
1642870800,39.765
1642871700,47.979
1642872600,35.99
1642873500,40.398
1642874400,39.06
1642875300,39.708
1642876200,34.482
1642877100,34.454
1642878000,43.458
1642878900,36.471
1642879800,39.426
1642880700,35.916
1642881600,36.276
1642882500,48.384
1642883400,39.072
1642884300,40.118
1642885200,36.694
1642886100,43.562
1642887000,40.198
1642887900,40.953
1642888800,37.094
1642889700,43.314
1642890600,38.89
1642891500,36.777
1642892400,38.364
1642893300,43.274
1642894200,40.197
1642895100,40.587
1642896000,43.557
1642896900,42.18
1642897800,40.359
1642898700,37.353
1642899600,39.984
1642900500,48.624
1642901400,39.286
1642902300,41.786
1642903200,39.43
1642904100,41.434
1642905000,37.91
1642905900,44.954
1642906800,37.654
1642907700,41.442
1642908600,44.094
1642909500,47.355
1642910400,38.133
1642911300,43.623
1642912200,36.17
1642913100,44.902
1642914000,38.322
1642914900,49.43
1642915800,41.99
1642916700,44.724
1642917600,46.887
1642918500,41.349
1642919400,34.683
1642920300,41.07
1642921200,47.078
1642922100,39.531
1642923000,39.801
1642923900,39.246
1642924800,35.846
1642925700,36.432
1642926600,42.048
1642927500,41.443
1642928400,39.696
1642929300,38.421
1642930200,40.788
1642931100,39.39
1642932000,39.303
1642932900,36.009
1642933800,40.119
1642934700,37.968
1642935600,43.17
1642936500,35.349
1642937400,39.984
1642938300,37.956
1642939200,32.526
1642940100,42.528
1642941000,38.352
1642941900,36.97
1642942800,42.057
1642943700,36.75
1642944600,37.89
1642945500,36.567
1642946400,35.829
1642947300,35.067
1642948200,38.661
1642949100,37.546
1642950000,35.414
1642950900,35.556
1642951800,36.384
1642952700,38.364
1642953600,39.348
1642954500,36.588
1642955400,37.794
1642956300,36.066
1642957200,37.854
1642958100,38.535
1642959000,35.769
1642959900,44.034
1642960800,40.782
1642961700,44.496
1642962600,37.248
1642963500,47.874
1642964400,38.151
1642965300,43.71
1642966200,47.558
1642967100,37.642
1642968000,47.424
1642968900,37.449
1642969800,43.815
1642970700,49.824
1642971600,39.194
1642972500,45.936
1642973400,47.214
1642974300,37.354
1642975200,52.704
1642976100,39.102
1642977000,40.202
1642977900,46.992
1642978800,82.965
1642979700,103.746
1642980600,100.896
1642981500,105.648
1642982400,104.391
1642983300,77.982
1642984200,81.012
1642985100,92.133
1642986000,78.498
1642986900,101.511
1642987800,102.048
1642988700,74.754
1642989600,90.27
1642990500,89.166
1642991400,95.97
1642992300,103.065
1642993200,89.616
1642994100,109.498
1642995000,118.869
1642995900,118.416
1642996800,112.272
1642997700,113.835
1642998600,118.694
1642999500,123.142
1643000400,117.993
1643001300,117.034
1643002200,112.944
1643003100,118.782
1643004000,116.255
1643004900,122.292
1643005800,117.015
1643006700,121.008
1643007600,125.078
1643008500,117.734
1643009400,117.003
1643010300,122.901
1643011200,124.656
1643012100,121.527
1643013000,115.89
1643013900,126.345
1643014800,119.079
1643015700,117.054
1643016600,125.354
1643017500,125.703
1643018400,110.342
1643019300,117.146
1643020200,118.764
1643021100,120.939
1643022000,124.176
1643022900,102.873
1643023800,109.68
1643024700,114.48
1643025600,127.767
1643026500,128.16
1643027400,128.526
1643028300,119.586
1643029200,131.126
1643030100,115.71
1643031000,126.538
1643031900,124.022
1643032800,118.858
1643033700,125.394
1643034600,119.541
1643035500,115.371
1643036400,123.237
1643037300,119.604
1643038200,119.878
1643039100,130.377
1643040000,130.503
1643040900,128.534
1643041800,126.202
1643042700,127.296
1643043600,129.474
1643044500,114.278
1643045400,117.426
1643046300,109.911
1643047200,102.23
1643048100,118.896
1643049000,114.834
1643049900,70.992
1643050800,94.638
1643051700,99.927
1643052600,97.334
1643053500,82.8
1643054400,89.202
1643055300,73.066
1643056200,57.621
1643057100,66.612
1643058000,57.447
1643058900,58.677
1643059800,62.842
1643060700,55.344
1643061600,67.478
1643062500,76.138
1643063400,70.25
1643064300,58.071
1643065200,88.581
1643066100,93.867
1643067000,75.744
1643067900,72.384
1643068800,67.374
1643069700,58.874
1643070600,63.478
1643071500,55.488
1643072400,74.034
1643073300,86.517
1643074200,78.384
1643075100,76.5
1643076000,89.118
1643076900,92.334
1643077800,74.88
1643078700,73.68
1643079600,80.292
1643080500,96.423
1643081400,96.336
1643082300,101.577
1643083200,107.35
1643084100,112.992
1643085000,112.454
1643085900,115.546
1643086800,107.318
1643087700,119.952
1643088600,103.947
1643089500,111.888
1643090400,104.342
1643091300,116.832
1643092200,121.92
1643093100,121.718
1643094000,111.312
1643094900,117.29
1643095800,124.725
1643096700,129.475
1643097600,119.222
1643098500,111.792
1643099400,113.058
1643100300,115.806
1643101200,111.09
1643102100,97.776
1643103000,111.228
1643103900,100.164
1643104800,103.872
1643105700,108.864
1643106600,109.142
1643107500,114.951
1643108400,92.478
1643109300,101.856
1643110200,94.722
1643111100,106.598
1643112000,98.544
1643112900,99.666
1643113800,93.862
1643114700,100.5
1643115600,94.284
1643116500,97.026
1643117400,96.798
1643118300,92.138
1643119200,96.298
1643120100,95.484
1643121000,94.233
1643121900,85.506
1643122800,109.018
1643123700,94.102
1643124600,87.962
1643125500,100.59
1643126400,97.986
1643127300,118.406
1643128200,100.494
1643129100,105.387
1643130000,95.406
1643130900,109.104
1643131800,98.352
1643132700,109.344
1643133600,99.042
1643134500,110.679
1643135400,115.113
1643136300,105.918
1643137200,107.434
1643138100,107.982
1643139000,104.562
1643139900,113.462
1643140800,109.41
1643141700,99.342
1643142600,115.431
1643143500,113.664
1643144400,108.218
1643145300,101.916
1643146200,105.514
1643147100,99.906
1643148000,107.328
1643148900,96.825
1643149800,99.15
1643150700,108.634
1643151600,110.181
1643152500,110.484
1643153400,108.972
1643154300,100.77
1643155200,114.471
1643156100,103.698
1643157000,100.454
1643157900,99.726
1643158800,116.186
1643159700,117.574
1643160600,110.61
1643161500,109.19
1643162400,99.322
1643163300,100.896
1643164200,105.312
1643165100,115.71
1643166000,79.554
1643166900,100.752
1643167800,100.81
1643168700,103.238
1643169600,107.798
1643170500,104.235
1643171400,113.877
1643172300,100.683
1643173200,120.318
1643174100,91.392
1643175000,110.496
1643175900,105.302
1643176800,121.67
1643177700,113.25
1643178600,117.138
1643179500,127.701
1643180400,109.536
1643181300,114.354
1643182200,125.31
1643183100,130.25
1643184000,120.51
1643184900,116.736
1643185800,121.152
1643186700,122.736
1643187600,112.914
1643188500,123.342
1643189400,121.881
1643190300,110.47
1643191200,101.49
1643192100,105.398
1643193000,100.464
1643193900,120.219
1643194800,116.037
1643195700,99.963
1643196600,110.054
1643197500,105.168
1643198400,105.639
1643199300,110.025
1643200200,108.646
1643201100,103.497
1643202000,105.33
1643202900,92.718
1643203800,109.527
1643204700,99.513
1643205600,95.511
1643206500,105.242
1643207400,91.462
1643208300,101.97
1643209200,93.974
1643210100,105.675
1643211000,93.228
1643211900,114.288
1643212800,98.112
1643213700,90.729
1643214600,103.344
1643215500,91.383
1643216400,104.1
1643217300,89.318
1643218200,101.818
1643219100,96.684
1643220000,93.684
1643220900,100.428
1643221800,102.18
1643222700,98.065
1643223600,78.086
1643224500,94.342
1643225400,83.028
1643226300,75.648
1643227200,65.934
1643228100,56.409
1643229000,50.854
