Giorno;00:00-00:15;00:15-00:30;00:30-00:45;00:45-01:00;01:00-01:15;01:15-01:30;01:30-01:45;01:45-02:00;02:00-02:15;02:15-02:30;02:30-02:45;02:45-03:00;03:00-03:15;03:15-03:30;03:30-03:45;03:45-04:00;04:00-04:15;04:15-04:30;04:30-04:45;04:45-05:00;05:00-05:15;05:15-05:30;05:30-05:45;05:45-06:00;06:00-06:15;06:15-06:30;06:30-06:45;06:45-07:00;07:00-07:15;07:15-07:30;07:30-07:45;07:45-08:00;08:00-08:15;08:15-08:30;08:30-08:45;08:45-09:00;09:00-09:15;09:15-09:30;09:30-09:45;09:45-10:00;10:00-10:15;10:15-10:30;10:30-10:45;10:45-11:00;11:00-11:15;11:15-11:30;11:30-11:45;11:45-12:00;12:00-12:15;12:15-12:30;12:30-12:45;12:45-13:00;13:00-13:15;13:15-13:30;13:30-13:45;13:45-14:00;14:00-14:15;14:15-14:30;14:30-14:45;14:45-15:00;15:00-15:15;15:15-15:30;15:30-15:45;15:45-16:00;16:00-16:15;16:15-16:30;16:30-16:45;16:45-17:00;17:00-17:15;17:15-17:30;17:30-17:45;17:45-18:00;18:00-18:15;18:15-18:30;18:30-18:45;18:45-19:00;19:00-19:15;19:15-19:30;19:30-19:45;19:45-20:00;20:00-20:15;20:15-20:30;20:30-20:45;20:45-21:00;21:00-21:15;21:15-21:30;21:30-21:45;21:45-22:00;22:00-22:15;22:15-22:30;22:30-22:45;22:45-23:00;23:00-23:15;23:15-23:30;23:30-23:45;23:45-00:00;ex1;ex2;ex3;ex4
06/03/2024;1,38;1,38;1,32;1,26;1,26;1,38;1,32;1,32;1,32;1,38;1,32;1,38;1,32;1,32;1,14;1,14;1,08;1,14;1,2;1,14;1,14;1,14;1,26;1,2;1,38;1,56;1,44;2,1;2,1;2,28;3,0;2,88;3,12;3,0;2,76;2,46;2,64;2,94;2,7;2,46;2,76;2,7;2,7;2,88;3,24;3,3;3,48;3,06;3,0;2,28;2,28;2,52;2,52;3,06;3,3;3,0;2,7;2,64;2,94;3,0;2,76;2,4;2,64;2,46;2,22;2,16;2,4;2,4;2,4;2,64;2,52;2,46;2,34;2,28;2,64;2,76;2,76;2,46;2,46;2,4;2,22;2,04;1,62;1,74;1,56;1,5;1,44;1,44;1,32;1,5;1,38;1,32;1,32;1,38;1,26;6,0;;;;
07/03/2024;1,44;1,44;1,32;1,32;1,32;1,38;1,44;1,38;1,32;1,38;1,44;1,38;1,38;1,32;1,26;1,2;1,2;1,2;1,2;1,32;1,2;1,32;1,26;1,44;1,62;1,56;1,74;1,8;2,1;2,64;2,82;2,76;2,94;3,06;3,12;3,24;2,7;2,64;2,64;2,88;3,12;2,94;2,58;3,12;3,24;3,12;3,06;2,58;2,82;2,94;2,82;3,06;3,06;3,12;2,88;3,06;2,76;2,28;2,1;2,04;1,92;2,1;2,1;1,98;2,04;1,98;2,22;2,16;2,34;2,58;2,52;2,4;2,16;2,22;2,64;2,58;2,52;2,4;2,34;2,4;1,92;1,74;1,8;1,62;1,56;1,5;1,32;1,38;1,38;1,26;1,26;1,2;1,2;1,14;1,14;6,0;;;;
08/03/2024;1,38;1,26;1,26;1,32;1,32;1,32;1,26;1,32;1,32;1,26;1,32;1,26;1,26;1,32;1,08;1,14;1,2;1,14;1,08;1,14;1,14;1,14;1,26;1,26;1,32;1,5;1,56;1,62;1,68;2,64;3,06;3,12;2,88;2,64;2,82;2,88;2,4;2,64;2,88;3,0;3,0;2,64;2,7;2,64;2,88;3,3;3,18;3,06;3,36;3,0;2,94;3,06;3,0;3,42;3,06;2,46;2,7;2,28;2,28;2,22;2,34;2,22;2,34;2,28;2,46;2,34;2,4;2,46;2,52;2,94;2,7;2,58;2,52;2,28;2,58;2,64;2,64;2,76;2,58;2,58;2,04;1,92;1,74;1,8;1,5;1,5;1,5;1,44;1,5;1,44;1,44;1,32;1,38;1,32;1,38;6,6;;;;
09/03/2024;1,44;1,44;1,5;1,38;1,44;1,44;1,38;1,44;1,44;1,38;1,5;1,5;1,44;1,38;1,26;1,32;1,32;1,2;1,26;1,2;1,38;1,26;1,26;1,32;1,56;1,56;1,62;1,62;1,92;2,16;2,64;2,76;2,88;2,94;3,06;2,7;2,64;2,82;2,82;2,52;2,76;2,58;3,0;3,12;3,48;2,7;3,3;2,94;2,94;3,18;3,3;3,18;2,76;2,82;2,7;2,88;2,82;2,64;2,52;2,7;2,58;2,64;2,64;2,64;2,52;2,34;2,46;2,76;2,64;2,76;2,76;2,88;2,58;2,34;2,82;2,76;2,7;2,52;2,46;2,28;2,04;1,74;1,68;1,98;1,74;1,68;1,62;1,56;1,56;1,44;1,26;1,32;1,26;1,38;1,2;6,0;;;;
10/03/2024;1,38;1,62;1,38;1,32;1,32;1,44;1,44;1,38;1,26;1,32;1,44;1,38;1,32;1,32;1,2;1,2;1,14;1,14;1,2;1,38;1,32;1,2;1,14;1,32;1,44;1,44;1,62;1,62;2,16;2,52;2,52;2,94;3,24;3,12;2,76;2,58;2,58;3,0;2,94;2,7;3,12;2,94;3,42;3,18;2,94;2,88;2,76;3,54;3,12;2,52;2,7;2,7;3,12;3,18;2,88;2,58;3,06;2,82;2,28;2,22;2,1;2,04;2,22;2,22;2,34;2,22;2,64;2,46;2,52;2,82;2,46;2,88;2,52;2,34;2,52;2,52;2,52;2,4;2,4;2,28;2,52;1,8;1,74;1,8;1,74;1,44;1,44;1,44;1,44;1,5;1,32;1,26;1,26;1,32;1,26;6,6;;;;
11/03/2024;1,32;1,38;1,5;1,32;1,44;1,38;1,44;1,38;1,38;1,44;1,38;1,5;1,38;1,38;1,26;1,32;1,2;1,2;1,26;1,26;1,32;1,2;1,38;1,26;1,68;1,62;1,62;1,8;1,8;2,34;2,76;3,0;3,18;3,3;2,88;3,06;3,24;3,18;2,94;2,88;3,36;3,0;3,3;3,42;3,3;3,54;3,06;3,48;3,78;3,72;2,94;2,94;3,06;3,12;2,88;2,7;3,0;2,46;2,7;2,4;2,28;2,4;2,4;2,34;2,46;2,52;2,52;2,64;2,58;2,64;2,46;2,88;2,7;2,46;2,52;2,64;2,58;2,7;2,46;2,28;2,22;2,04;1,74;1,92;1,5;1,5;1,56;1,5;1,32;1,32;1,38;1,26;1,26;1,26;1,26;6,6;;;;
12/03/2024;1,38;1,32;1,32;1,38;1,32;1,32;1,32;1,38;1,44;1,38;1,38;1,32;1,44;1,32;1,2;1,2;1,2;1,14;1,2;1,26;1,2;1,2;1,32;1,2;1,44;1,56;1,44;1,56;1,86;2,52;2,52;2,88;2,82;2,94;2,82;2,94;2,82;2,88;3,24;3,12;2,82;2,7;2,94;3,18;3,12;3,42;2,88;3,3;3,18;3,12;3,06;3,18;2,88;3,06;3,18;2,88;2,58;2,16;2,34;2,16;2,22;2,22;2,34;2,28;2,28;2,28;2,52;2,34;2,46;2,64;2,64;2,88;2,52;2,28;2,52;2,64;2,4;2,52;2,46;2,4;2,1;1,74;1,74;1,86;1,56;1,38;1,44;1,56;1,44;1,32;1,26;1,32;1,2;1,26;1,2;6,9;;;;
13/03/2024;1,38;1,38;1,26;1,44;1,32;1,32;1,26;1,32;1,38;1,32;1,32;1,32;1,44;1,26;1,14;1,2;1,2;1,2;1,2;1,14;1,2;1,32;1,14;1,38;1,38;1,5;1,5;1,74;1,86;2,4;2,52;2,52;2,58;2,58;2,64;3,06;3,3;3,48;2,82;2,82;2,76;2,58;2,4;2,52;2,64;2,64;2,82;2,58;2,76;2,7;1,92;2,64;2,88;2,82;3,0;3,12;2,58;2,1;2,16;2,16;1,98;2,1;2,04;2,1;1,98;2,1;2,04;2,22;2,16;2,4;2,16;2,28;2,1;2,16;2,46;2,46;2,46;2,34;2,28;2,4;2,16;1,92;1,8;1,62;1,5;1,5;1,5;1,38;1,38;1,44;1,32;1,26;1,2;1,26;1,14;6,0;;;;
14/03/2024;1,38;1,5;1,32;1,32;1,38;1,38;1,38;1,32;1,32;1,38;1,32;1,32;1,38;1,32;1,26;1,14;1,2;1,14;1,26;1,14;1,2;1,2;1,2;1,38;1,44;1,56;1,5;1,68;1,74;2,64;2,58;2,7;2,7;2,52;2,76;2,94;3,06;3,0;2,7;3,0;2,88;2,52;2,34;2,4;2,82;3,0;2,82;2,7;2,7;2,64;2,22;2,64;2,88;3,0;2,76;2,52;2,34;2,34;2,16;1,98;2,1;2,04;1,92;2,04;2,16;2,16;2,1;2,04;2,1;2,34;2,28;2,16;2,22;2,16;2,4;2,4;2,4;2,46;2,46;2,4;1,8;1,86;1,62;1,68;1,68;1,56;1,44;1,44;1,38;1,44;1,44;1,38;1,26;1,2;1,32;6,0;;;;
15/03/2024;1,38;1,38;1,38;1,44;1,32;1,44;1,32;1,44;1,32;1,38;1,38;1,32;1,5;1,38;1,26;1,2;1,32;1,26;1,14;1,2;1,14;1,38;1,26;1,44;1,56;1,92;1,86;1,62;1,98;3,0;3,18;3,06;2,82;2,76;2,88;2,64;2,76;3,06;2,64;2,88;2,7;2,64;3,0;3,06;3,42;3,0;2,52;2,64;2,7;2,94;2,88;3,3;2,88;3,06;2,76;2,4;2,1;2,04;2,16;2,58;2,16;2,04;2,22;2,34;2,28;2,22;2,1;2,34;2,22;2,46;2,34;2,58;2,58;2,28;2,34;2,52;2,58;2,4;2,22;2,4;2,22;2,16;2,1;1,98;1,92;1,68;1,62;1,74;1,68;1,44;1,5;1,5;1,44;1,38;1,32;6,9;;;;
16/03/2024;1,44;1,44;1,38;1,56;1,5;1,38;1,38;1,38;1,38;1,92;2,28;1,56;1,32;1,5;1,32;1,26;1,32;1,26;1,32;1,26;1,38;1,38;1,5;1,32;1,5;1,5;1,56;1,62;1,74;2,58;2,52;2,88;2,94;3,36;3,06;3,0;2,88;3,0;2,58;2,88;2,46;2,4;2,52;3,12;2,88;3,0;2,88;3,18;3,06;3,18;3,6;2,94;2,7;2,7;3,18;3,36;2,7;2,64;2,64;2,46;1,98;2,28;2,16;2,28;2,16;2,34;2,28;2,34;1,98;2,04;2,46;2,64;2,4;2,28;2,64;2,52;2,46;2,46;2,34;2,46;2,22;1,98;1,8;1,86;1,8;1,5;1,44;1,62;1,38;1,38;1,38;1,38;1,2;1,26;1,32;6,0;;;;
17/03/2024;1,44;1,32;1,38;1,32;1,5;1,44;1,32;1,32;1,44;1,32;1,38;1,38;1,38;1,44;1,26;1,32;1,2;1,32;1,14;1,2;1,2;1,26;1,2;1,2;1,5;1,62;1,8;1,74;1,68;2,52;2,82;2,64;3,0;3,0;3,3;2,82;2,88;2,82;2,94;3,12;2,64;2,4;2,76;3,18;2,94;3,06;3,18;3,0;3,36;3,12;2,64;2,88;3,18;3,3;3,0;2,76;2,64;2,28;2,16;2,16;2,22;2,22;2,28;2,4;2,46;2,34;2,16;2,4;2,22;2,58;2,34;2,76;2,28;2,28;2,46;2,52;2,22;2,28;2,22;2,16;2,04;1,68;1,92;1,62;1,56;1,44;1,38;1,44;1,44;1,32;1,32;1,26;1,2;1,14;1,14;5,7;;;;
18/03/2024;1,44;1,32;1,26;1,26;1,38;1,26;1,32;1,32;1,32;1,26;1,32;1,32;1,44;1,26;1,2;1,26;1,26;1,14;1,14;1,2;1,2;1,2;1,08;1,2;1,56;1,5;1,44;1,56;1,62;2,4;2,52;2,76;2,94;3,06;2,88;2,88;2,64;3,0;2,7;2,7;2,58;2,76;2,46;2,7;3,0;2,7;3,12;3,18;3,18;3,3;3,0;2,82;2,88;3,12;3,3;2,82;3,06;2,76;2,64;2,46;2,28;2,28;2,4;2,52;2,22;2,22;2,34;2,46;2,28;2,4;2,34;2,52;2,34;2,28;2,34;2,46;2,46;2,34;2,4;2,22;2,16;1,86;1,74;1,86;1,68;1,56;1,44;1,5;1,5;1,44;1,32;1,26;1,32;1,2;1,2;6,0;;;;
19/03/2024;1,5;1,32;1,32;1,32;1,44;1,32;1,32;1,32;1,44;1,32;1,38;1,38;1,32;1,44;1,2;1,2;1,26;1,26;1,14;1,2;1,2;1,2;1,26;1,2;1,44;1,5;1,5;1,62;1,74;2,34;2,82;2,76;3,0;3,0;3,12;3,0;2,88;3,36;3,0;2,88;2,52;2,64;2,52;2,88;2,64;2,82;3,06;3,06;2,94;3,0;3,12;2,7;3,18;3,0;3,06;3,0;2,94;2,88;2,88;2,4;2,34;2,58;2,58;2,28;2,52;2,4;2,28;2,22;2,34;2,46;2,4;2,46;2,34;2,16;2,4;2,28;2,22;2,22;2,4;2,04;1,98;1,86;1,8;1,86;1,56;1,5;1,44;1,5;1,44;1,38;1,26;1,38;1,14;1,14;1,2;6,0;;;;
20/03/2024;1,44;1,32;1,32;1,44;1,38;1,32;1,32;1,32;1,38;1,38;1,38;1,32;1,32;1,38;1,26;1,2;1,26;1,26;1,32;1,14;1,2;1,14;1,26;1,44;1,5;1,68;1,5;1,62;2,1;2,64;2,46;2,64;2,52;2,64;3,0;3,12;2,7;3,0;2,82;2,76;2,64;2,7;2,7;3,12;3,06;2,88;2,7;2,94;2,58;2,94;2,58;2,28;2,88;2,82;3,06;2,88;2,58;2,28;2,1;2,16;1,92;2,04;2,1;2,16;2,1;2,28;1,92;1,98;2,22;2,28;2,04;2,22;2,22;2,16;2,4;2,28;2,16;2,16;2,28;2,1;2,04;2,1;1,74;1,5;1,44;1,44;1,44;1,26;1,26;1,32;1,32;1,14;1,14;1,02;1,14;5,7;;;;
21/03/2024;1,32;1,26;1,26;1,26;1,26;1,2;1,26;1,32;1,26;1,26;1,26;1,2;1,26;1,26;1,14;1,14;1,2;1,14;1,08;1,08;1,08;1,2;1,14;1,2;1,38;1,5;1,5;1,5;1,62;2,28;2,4;2,4;2,58;2,64;2,34;2,4;2,52;2,64;2,52;2,52;2,7;2,52;2,34;2,04;2,64;2,64;2,16;2,52;2,7;2,46;2,28;2,16;2,76;3,06;3,06;2,52;2,4;2,28;2,52;2,82;2,76;2,7;2,58;2,34;2,16;2,16;2,16;2,16;2,16;2,22;2,16;2,22;2,28;2,04;2,28;2,34;2,34;2,22;2,16;2,16;1,74;1,98;1,92;1,68;1,5;1,44;1,5;1,56;1,5;1,44;1,44;1,44;1,32;1,26;1,38;6,9;;;;
22/03/2024;1,5;1,44;1,44;1,5;1,5;1,44;1,44;1,5;1,38;1,38;1,38;1,44;1,44;1,56;1,2;1,2;1,26;1,2;1,2;1,14;1,2;1,14;1,14;1,32;1,62;1,38;1,68;1,74;1,98;2,22;2,52;3,06;3,12;3,36;3,18;3,06;2,88;3,0;2,64;2,64;3,0;2,76;2,58;2,58;2,94;3,36;2,76;2,64;3,06;2,88;2,76;2,52;2,88;3,12;2,76;2,28;2,52;2,52;2,94;2,64;2,4;2,1;2,22;2,34;2,22;2,28;2,22;2,16;2,16;2,28;2,28;2,4;2,4;2,22;2,4;2,34;2,22;2,22;2,16;2,28;2,16;1,74;1,74;1,98;1,62;1,38;1,44;1,56;1,38;1,38;1,26;1,32;1,2;1,2;1,2;5,7;;;;
23/03/2024;1,38;1,32;1,32;1,32;1,44;1,32;1,32;1,32;1,38;1,32;1,32;1,32;1,32;1,38;1,2;1,2;1,2;1,2;1,2;1,2;1,14;1,2;1,26;1,2;1,56;1,44;1,56;1,8;1,8;2,16;2,7;2,52;2,58;2,64;3,18;3,18;2,88;2,82;2,52;2,76;2,52;2,7;2,64;3,0;3,06;3,18;2,88;3,0;3,12;3,66;3,0;2,94;3,0;3,24;2,88;2,76;2,94;2,22;2,52;2,52;2,52;2,34;2,22;2,4;2,28;2,16;2,28;2,4;2,34;2,4;2,28;2,58;2,7;2,34;2,4;2,4;2,58;2,34;2,4;2,16;2,28;1,8;1,8;1,86;1,74;1,5;1,38;1,44;1,44;1,38;1,38;1,32;1,38;1,26;1,26;6,3;;;;
24/03/2024;1,32;1,44;1,32;1,32;1,38;1,38;1,32;1,32;1,32;1,44;1,32;1,32;1,26;1,38;1,2;1,26;1,26;1,32;1,2;1,14;1,14;1,26;1,2;1,2;1,62;1,5;1,62;1,8;1,68;2,28;2,64;2,76;2,52;3,06;3,36;3,12;3,18;2,82;2,88;2,7;2,64;2,52;2,52;3,0;2,82;3,0;2,76;2,88;2,76;3,06;3,36;2,76;3,06;3,0;3,06;3,06;2,58;2,7;2,88;2,64;2,7;2,4;2,28;2,34;2,22;2,4;2,04;2,16;2,16;2,4;2,16;2,4;2,4;2,28;2,4;2,4;2,22;2,22;2,16;2,28;2,04;1,98;1,98;1,62;1,68;1,38;1,44;1,44;1,44;1,38;1,26;1,26;1,32;1,2;1,26;6,0;;;;
25/03/2024;1,44;1,32;1,32;1,32;1,38;1,32;1,38;1,38;1,38;1,38;1,32;1,38;1,32;1,38;1,2;1,26;1,32;1,26;1,14;1,2;1,26;1,26;1,2;1,2;1,5;1,5;1,44;1,56;1,68;2,22;2,52;2,64;2,76;2,94;3,18;2,82;2,4;2,76;2,46;2,52;2,82;2,64;2,4;2,22;2,7;2,7;2,76;2,22;2,52;2,82;2,82;2,76;3,06;3,12;2,7;2,88;2,46;2,4;2,52;2,64;2,58;2,4;2,04;2,34;2,22;2,22;2,1;2,16;2,16;2,22;2,4;2,22;2,28;2,28;2,58;2,46;2,4;2,52;2,28;2,22;1,98;1,98;1,86;1,68;1,56;1,5;1,32;1,44;1,38;1,38;1,26;1,26;1,14;1,26;1,14;6,0;;;;
26/03/2024;1,32;1,38;1,26;1,2;1,26;1,32;1,26;1,26;1,26;1,32;1,2;1,26;1,2;1,32;1,14;1,08;1,14;1,26;1,08;1,02;1,08;1,14;1,2;1,14;1,44;1,38;1,38;1,5;1,8;2,4;2,58;2,58;2,4;2,76;2,64;2,88;2,34;2,46;2,82;2,4;2,34;2,34;2,4;2,7;2,64;2,88;2,64;2,76;3,06;2,58;2,04;2,22;2,4;2,76;2,82;2,82;2,46;2,16;2,16;2,16;2,16;2,1;2,04;1,98;2,04;2,22;2,16;2,04;2,04;2,28;2,22;2,16;2,22;2,28;2,22;2,1;2,22;2,34;2,22;1,98;2,1;1,86;1,98;1,68;1,5;1,5;1,38;1,38;1,5;1,32;1,32;1,26;1,26;1,14;1,14;5,7;;;;
27/03/2024;1,38;1,26;1,26;1,26;1,32;1,2;1,26;1,32;1,26;1,26;1,2;1,38;1,26;1,26;1,2;1,26;1,2;1,14;1,2;1,08;1,08;1,08;1,32;1,08;1,44;1,56;1,5;1,56;1,68;2,34;2,52;2,52;2,52;2,52;2,7;2,64;2,58;2,76;2,88;2,64;2,46;2,82;2,64;2,76;2,58;2,88;2,76;2,46;2,76;2,64;2,52;3,3;2,82;2,76;2,64;2,94;3,0;2,52;2,58;2,52;2,28;1,98;1,92;2,1;2,22;2,1;1,92;2,1;2,22;2,16;2,04;2,1;2,1;2,04;2,16;2,22;2,34;2,22;2,04;2,1;1,8;1,74;1,68;1,86;1,5;1,38;1,5;1,38;1,32;1,32;1,32;1,2;1,2;1,2;1,26;6,0;;;;
28/03/2024;1,32;1,32;1,38;1,32;1,26;1,32;1,32;1,26;1,32;1,38;1,26;1,14;1,2;1,32;1,26;1,32;1,26;1,38;1,26;1,32;1,38;1,62;1,62;1,74;2,28;2,58;2,58;2,7;2,88;2,82;3,12;2,82;2,88;2,52;2,46;2,58;2,28;2,16;2,58;2,7;2,52;2,82;2,76;2,58;2,76;2,88;2,16;2,16;2,58;3,06;3,06;2,52;2,16;2,16;2,22;2,16;2,34;2,1;1,92;1,98;1,98;2,04;2,04;1,86;1,98;1,86;1,92;2,28;2,22;2,04;2,1;2,1;2,04;2,04;2,04;2,1;1,98;1,8;1,68;1,56;1,44;1,44;1,44;1,44;1,32;1,32;1,38;1,26;1,2;1,2;1,2;1,14;0,0;0,0;0,0;;;;;
29/03/2024;1,32;1,44;1,32;1,38;1,32;1,44;1,32;1,32;1,32;1,38;1,32;1,32;1,32;1,26;1,2;1,26;1,32;1,26;1,08;1,2;1,26;1,14;1,2;1,32;1,44;1,62;1,62;1,92;1,8;2,28;2,58;3,12;3,06;2,88;2,34;2,52;2,7;3,24;3,0;3,12;2,4;2,82;2,22;2,4;2,28;2,82;2,82;2,76;3,0;2,64;2,7;2,7;2,94;2,94;2,34;2,82;2,76;2,22;2,22;2,34;2,22;2,22;2,82;2,46;2,22;2,22;2,04;2,04;2,22;2,04;2,1;2,34;2,28;2,1;2,22;2,34;2,22;2,16;2,16;2,1;2,1;1,86;1,8;1,68;1,5;1,44;1,44;1,38;1,44;1,32;1,26;1,26;1,26;1,14;1,08;6,0;;;;
30/03/2024;1,32;1,32;1,26;1,38;1,26;1,32;1,32;1,32;1,32;1,26;1,38;1,32;1,2;1,32;1,26;1,14;1,2;1,14;1,26;1,14;1,26;1,2;1,26;1,14;1,44;1,56;1,68;1,68;1,86;2,28;2,76;2,7;2,64;2,64;2,64;2,52;2,52;2,88;2,52;2,4;2,76;2,46;2,22;2,52;2,7;2,7;2,88;2,76;3,0;2,58;2,7;2,88;2,76;3,0;3,0;2,82;2,94;2,52;2,64;2,46;2,1;2,16;2,04;2,04;2,16;2,1;2,1;2,16;1,98;2,22;2,28;2,4;2,16;2,04;2,04;2,04;2,04;2,04;1,92;1,86;2,22;1,74;1,62;1,86;1,5;1,44;1,44;1,44;1,44;1,38;1,44;1,32;1,26;1,26;1,32;6,0;;;;
31/03/2024;1,32;1,38;1,32;1,26;1,32;1,38;1,38;1,32;1,44;1,26;1,32;1,44;1,44;1,32;1,2;1,32;1,32;1,14;1,2;1,26;1,14;1,26;1,2;1,26;1,44;1,44;1,5;1,68;1,62;2,16;2,7;2,82;2,34;2,52;3,06;2,88;2,82;2,4;2,76;2,7;2,58;2,46;2,22;2,46;3,0;2,64;2,82;2,82;2,58;2,94;2,94;2,34;2,76;2,82;2,76;2,52;2,28;2,34;2,7;2,76;2,4;2,16;2,16;2,4;2,22;2,16;2,22;2,04;1,98;2,34;2,04;2,34;2,34;1,92;2,04;2,22;2,16;2,16;1,92;2,1;1,92;1,86;1,56;1,74;1,56;1,56;1,44;1,38;1,44;1,32;1,26;1,26;1,26;1,14;1,2;6,6;;;;
01/04/2024;1,26;1,32;1,26;1,44;1,32;1,32;1,38;1,32;1,32;1,26;1,38;1,32;1,26;1,26;1,26;1,2;1,14;1,32;1,14;1,2;1,26;1,44;1,2;1,26;1,62;1,56;1,5;1,68;1,8;2,34;2,58;2,58;2,58;2,82;2,88;3,0;2,7;2,34;2,52;3,06;2,82;2,1;2,4;2,64;2,58;2,64;2,82;2,46;3,06;2,76;2,58;2,82;2,7;2,88;2,88;3,0;2,64;2,22;2,28;1,98;2,1;2,28;2,22;2,16;2,16;1,98;2,1;2,22;2,1;2,22;2,22;2,4;2,4;2,16;2,04;2,16;1,92;2,04;2,04;1,98;1,8;1,68;1,74;1,56;1,44;1,56;1,38;1,38;1,44;1,38;1,26;1,32;1,32;1,2;1,2;6,6;;;;
02/04/2024;1,44;1,26;1,38;1,38;1,32;1,38;1,44;1,32;1,38;1,32;1,44;1,38;1,32;1,32;1,26;1,2;1,26;1,26;1,14;1,2;1,14;1,32;1,14;1,38;1,74;1,62;1,62;1,92;1,8;2,46;2,7;2,94;2,76;3,0;3,18;3,12;2,76;2,76;3,0;2,52;2,7;2,28;2,52;2,52;2,82;3,06;2,58;3,06;2,46;2,64;2,4;2,52;3,0;2,94;2,4;2,34;2,64;2,58;2,7;2,82;2,82;2,34;2,16;2,1;2,22;2,04;2,1;2,16;2,04;2,28;2,46;2,1;2,58;2,34;2,04;2,16;2,4;2,22;2,22;2,22;2,16;1,98;1,8;1,74;1,62;1,44;1,5;1,32;1,38;1,32;1,32;1,26;1,2;1,26;1,26;6,0;;;;
03/04/2024;1,44;1,26;1,32;1,32;1,32;1,32;1,32;1,38;1,26;1,32;1,32;1,32;1,38;1,26;1,32;1,26;1,26;1,26;1,26;1,14;1,14;1,32;1,2;1,32;1,5;1,56;1,62;1,92;2,1;2,46;2,4;2,4;2,58;2,52;2,82;2,52;2,52;2,64;2,58;2,4;2,22;2,34;2,94;2,58;2,7;2,52;2,22;2,76;2,52;2,52;2,4;2,7;2,88;3,18;2,52;2,46;2,82;2,64;2,4;2,58;2,46;2,52;2,34;2,16;2,16;2,1;2,22;2,28;2,1;2,34;2,34;2,22;2,16;2,16;2,1;2,28;2,22;2,1;2,1;2,16;2,04;2,22;1,68;1,68;1,62;1,56;1,5;1,5;1,56;1,44;1,38;1,26;1,32;1,2;1,14;6,3;;;;
04/04/2024;1,32;1,32;1,32;1,38;1,32;1,26;1,38;1,38;1,32;1,32;1,44;1,32;1,38;1,26;1,32;1,14;1,2;1,2;1,32;1,14;1,14;1,26;1,2;1,26;1,5;1,68;1,8;1,68;1,86;2,58;2,46;2,46;2,58;2,88;3,18;3,0;2,28;2,88;2,64;2,94;2,88;2,76;2,4;2,34;2,58;2,94;2,22;2,64;2,64;2,76;2,58;2,34;3,18;3,0;2,58;2,34;2,52;2,52;2,76;2,52;2,28;2,28;1,98;1,98;2,04;1,92;2,16;1,92;1,86;1,98;2,16;2,52;2,46;2,16;2,1;2,28;2,28;2,28;2,16;2,34;2,16;1,98;1,8;1,62;1,44;1,56;1,38;1,38;1,44;1,38;1,26;1,26;1,32;1,14;1,14;5,7;;;;
05/04/2024;1,38;1,32;1,32;1,32;1,38;1,32;1,32;1,5;1,32;1,32;1,44;1,32;1,32;1,32;1,32;1,2;1,2;1,26;1,26;1,2;1,2;1,26;1,2;1,32;1,44;1,56;1,56;1,62;1,8;2,64;2,64;3,06;3,06;2,88;3,06;2,58;2,64;2,4;2,4;2,52;2,16;2,7;2,22;2,34;2,1;2,64;2,76;2,64;2,88;2,46;2,7;2,88;2,46;2,64;2,88;2,88;2,46;1,92;2,04;2,52;2,46;2,22;2,1;2,22;2,04;2,16;2,16;1,92;2,1;2,1;2,04;2,58;2,22;2,16;2,04;2,4;2,22;2,16;2,04;2,16;2,34;2,1;1,98;1,74;1,62;1,38;1,44;1,44;1,38;1,32;1,32;1,32;1,2;1,2;1,14;6,3;;;;
06/04/2024;1,32;1,32;1,38;1,38;1,38;1,32;1,44;1,32;1,38;1,38;1,5;1,32;1,38;1,32;1,26;1,2;1,2;1,32;1,14;1,2;1,14;1,32;1,2;1,26;1,44;1,56;1,56;1,68;1,62;2,64;2,76;2,76;2,4;2,64;2,64;2,52;2,94;2,82;2,7;2,46;3,0;2,34;2,46;2,4;2,46;2,76;3,0;3,36;3,18;3,0;3,12;3,18;3,3;3,48;2,7;2,76;2,7;2,28;2,64;2,76;2,4;2,22;2,28;2,16;2,16;2,4;2,34;2,1;2,22;2,28;2,52;2,88;2,76;2,28;2,64;2,58;2,46;2,34;2,46;2,1;2,1;1,86;1,86;1,86;1,62;1,38;1,44;1,32;1,26;1,26;1,26;1,2;1,08;1,14;1,2;5,7;;;;
07/04/2024;1,32;1,26;1,38;1,26;1,26;1,26;1,38;1,2;1,26;1,2;1,32;1,2;1,2;1,2;1,2;1,14;1,08;1,08;1,2;1,08;1,2;1,08;1,32;1,2;1,38;1,38;1,56;1,56;1,62;2,1;2,52;2,7;2,4;2,82;3,0;2,64;2,52;3,06;2,76;2,94;2,52;3,18;2,52;2,34;2,58;2,94;3,0;2,82;2,76;2,94;2,46;2,94;3,06;3,54;3,24;3,12;3,18;2,94;2,94;2,58;2,76;2,46;2,22;2,04;2,16;2,16;2,22;2,34;2,16;2,4;2,16;2,52;2,64;2,34;2,04;2,22;2,28;2,4;2,16;2,22;2,22;2,16;2,04;1,62;1,56;1,5;1,44;1,44;1,44;1,26;1,14;1,2;1,14;1,14;1,08;5,4;;;;
