tempo,valore
1653491700,66.922
1653492600,66.97
1653493500,66.885
1653494400,67.41
1653495300,65.223
1653496200,64.358
1653497100,62.17
1653498000,62.91
1653498900,61.227
1653499800,60.789
1653500700,59.547
1653501600,52.965
1653502500,52.33
1653503400,50.234
1653504300,46.791
1653505200,45.486
1653506100,45.408
1653507000,43.61
1653507900,44.784
1653508800,28.687
1653509700,37.851
1653510600,30.489
1653511500,33.046
1653512400,33.858
1653513300,32.457
1653514200,35.184
1653515100,30.828
1653516000,37.284
1653516900,33.974
1653517800,30.518
1653518700,36.222
1653519600,32.388
1653520500,32.295
1653521400,34.598
1653522300,30.518
1653523200,34.762
1653524100,32.448
1653525000,34.138
1653525900,32.534
1653526800,33.234
1653527700,36.972
1653528600,29.424
1653529500,31.13
1653530400,33.774
1653531300,32.61
1653532200,31.318
1653533100,36.978
1653534000,44.352
1653534900,44.142
1653535800,52.08
1653536700,45.216
1653537600,56.61
1653538500,55.354
1653539400,57.734
1653540300,51.006
1653541200,56.208
1653542100,56.505
1653543000,58.954
1653543900,58.32
1653544800,59.03
1653545700,62.794
1653546600,65.118
1653547500,66.786
1653548400,67.794
1653549300,66.837
1653550200,71.904
1653551100,73.344
1653552000,71.53
1653552900,73.478
1653553800,74.103
1653554700,76.692
1653555600,76.166
1653556500,72.874
1653557400,77.904
1653558300,80.862
1653559200,79.958
1653560100,79.554
1653561000,77.878
1653561900,79.584
1653562800,81.138
1653563700,79.41
1653564600,81.83
1653565500,79.174
1653566400,81.024
1653567300,79.956
1653568200,82.974
1653569100,80.178
1653570000,81.918
1653570900,81.33
1653571800,75.35
1653572700,82.282
1653573600,75.189
1653574500,76.482
1653575400,78.192
1653576300,78.711
1653577200,79.526
1653578100,80.802
1653579000,79.366
1653579900,78.554
1653580800,76.486
1653581700,75.552
1653582600,73.506
1653583500,72.366
1653584400,67.476
1653585300,72.182
1653586200,69.542
1653587100,67.546
1653588000,60.096
1653588900,56.486
1653589800,54.912
1653590700,53.991
1653591600,49.082
1653592500,45.622
1653593400,47.306
1653594300,46.956
1653595200,30.363
1653596100,38.198
1653597000,30.222
1653597900,35.268
1653598800,33.516
1653599700,34.704
1653600600,37.17
1653601500,33.102
1653602400,32.976
1653603300,31.17
1653604200,33.542
1653605100,36.306
1653606000,32.718
1653606900,35.498
1653607800,30.222
1653608700,29.877
1653609600,35.114
1653610500,33.286
1653611400,30.72
1653612300,36.192
1653613200,30.384
1653614100,30.036
1653615000,38.814
1653615900,30.27
1653616800,29.04
1653617700,33.828
1653618600,33.696
1653619500,33.477
1653620400,50.37
1653621300,48.406
1653622200,49.056
1653623100,48.546
1653624000,56.121
1653624900,58.119
1653625800,56.784
1653626700,58.05
1653627600,56.382
1653628500,57.138
1653629400,57.36
1653630300,58.751
1653631200,61.775
1653632100,63.9
1653633000,67.824
1653633900,71.73
1653634800,78.03
1653635700,73.899
1653636600,74.757
1653637500,77.424
1653638400,81.444
1653639300,76.764
1653640200,77.722
1653641100,76.474
1653642000,80.054
1653642900,78.986
1653643800,80.535
1653644700,79.95
1653645600,82.242
1653646500,83.013
1653647400,83.364
1653648300,80.544
1653649200,82.342
1653650100,83.93
1653651000,81.591
1653651900,83.28
1653652800,85.161
1653653700,84.375
1653654600,83.061
1653655500,86.772
1653656400,83.244
1653657300,80.178
1653658200,83.175
1653659100,83.826
1653660000,83.673
1653660900,83.607
1653661800,85.296
1653662700,82.79
1653663600,84.066
1653664500,82.158
1653665400,79.354
1653666300,76.665
1653667200,78.79
1653668100,76.25
1653669000,75.312
1653669900,74.208
1653670800,72.846
1653671700,72.01
1653672600,70.09
1653673500,70.716
1653674400,60.624
1653675300,57.897
1653676200,57.195
1653677100,56.508
1653678000,49.728
1653678900,44.772
1653679800,48.134
1653680700,44.998
1653681600,34.01
1653682500,32.832
1653683400,36
1653684300,28.87
1653685200,31.2
1653686100,32.448
1653687000,38.304
1653687900,31.812
1653688800,29.637
1653689700,36
1653690600,31.524
1653691500,36.828
1653692400,30.18
1653693300,28.236
1653694200,36.852
1653695100,28.908
1653696000,29.318
1653696900,37.362
1653697800,28.974
1653698700,36.114
1653699600,31.066
1653700500,33.486
1653701400,33.29
1653702300,33.111
1653703200,35.049
1653704100,30.108
1653705000,31.524
1653705900,31.431
1653706800,48.624
1653707700,47.817
1653708600,49.392
1653709500,49.326
1653710400,51.072
1653711300,54.942
1653712200,56.667
1653713100,56.565
1653714000,55.794
1653714900,56.064
1653715800,58.272
1653716700,58.29
1653717600,59.664
1653718500,60.422
1653719400,61.382
1653720300,61.566
1653721200,62.189
1653722100,63.658
1653723000,64.041
1653723900,63.234
1653724800,65.484
1653725700,67.008
1653726600,65.49
1653727500,62.842
1653728400,66.912
1653729300,65.541
1653730200,61.323
1653731100,68.121
1653732000,66.855
1653732900,67.173
1653733800,68.698
1653734700,66.384
1653735600,68.226
1653736500,67.382
1653737400,67.45
1653738300,68.862
1653739200,62.688
1653740100,57.666
1653741000,57.744
1653741900,56.535
1653742800,49.506
1653743700,49.334
1653744600,47.194
1653745500,45.804
1653746400,29.337
1653747300,36.192
1653748200,32.448
1653749100,34.464
1653750000,37.738
1653750900,31.17
1653751800,29.944
1653752700,34.186
1653753600,31.536
1653754500,32.016
1653755400,31.899
1653756300,29.743
1653757200,32.976
1653758100,31.152
1653759000,32.832
1653759900,35.673
1653760800,28.224
1653761700,31.467
1653762600,32.958
1653763500,32.985
1653764400,33.322
1653765300,31.862
1653766200,31.431
1653767100,30.786
1653768000,34.886
1653768900,30.73
1653769800,32.246
1653770700,35.358
1653771600,30.132
1653772500,35.982
1653773400,29.464
1653774300,31.938
1653775200,32.91
1653776100,30.633
1653777000,33.291
1653777900,30.741
1653778800,33.399
1653779700,32.025
1653780600,28.954
1653781500,33.993
1653782400,30.21
1653783300,34.426
1653784200,30.854
1653785100,33.582
1653786000,31.162
1653786900,33.822
1653787800,28.944
1653788700,36.794
1653789600,33.342
1653790500,32.466
1653791400,35.607
1653792300,29.723
1653793200,37.113
1653794100,34.282
1653795000,34.578
1653795900,31.046
1653796800,32.256
1653797700,35.799
1653798600,34.224
1653799500,32.382
1653800400,33.474
1653801300,31.286
1653802200,29.078
1653803100,31.93
1653804000,32.064
1653804900,28.954
1653805800,31.968
1653806700,31.802
1653807600,32.286
1653808500,35.346
1653809400,24.953
1653810300,39.168
1653811200,33.504
1653812100,29.405
1653813000,30.768
1653813900,28.176
1653814800,33.54
1653815700,32.316
1653816600,31.044
1653817500,29.791
1653818400,34.08
1653819300,27.475
1653820200,34.416
1653821100,35.232
1653822000,29.942
1653822900,31.008
1653823800,37.056
1653824700,25.21
1653825600,31.296
1653826500,33.6
1653827400,28.243
1653828300,35.076
1653829200,29.311
1653830100,31.899
1653831000,30.297
1653831900,30.624
1653832800,36.27
1653833700,27.544
1653834600,28.733
1653835500,32.964
1653836400,27.929
1653837300,30.48
1653838200,35.594
1653839100,30.806
1653840000,26.104
1653840900,34.164
1653841800,30.912
1653842700,30.75
1653843600,32.43
1653844500,26.803
1653845400,32.235
1653846300,30.873
1653847200,31.278
1653848100,32.967
1653849000,29.808
1653849900,32.724
1653850800,26.93
1653851700,34.608
1653852600,29.136
1653853500,35.386
1653854400,29.846
1653855300,35.232
1653856200,33.216
1653857100,29.309
1653858000,33.866
1653858900,31.546
1653859800,34.272
1653860700,28.62
1653861600,33.378
1653862500,34.262
1653863400,28.541
1653864300,34.98
1653865200,29.743
1653866100,35.94
1653867000,29.311
1653867900,37.38
1653868800,31.806
1653869700,32.082
1653870600,30.47
1653871500,34.32
1653872400,30.327
1653873300,35.472
1653874200,29.387
1653875100,35.913
1653876000,32.736
1653876900,32.362
1653877800,30.462
1653878700,35.642
1653879600,47.974
1653880500,48.729
1653881400,48.219
1653882300,44.988
1653883200,52.308
1653884100,56.076
1653885000,51.924
1653885900,54.348
1653886800,55.728
1653887700,51.474
1653888600,55.641
1653889500,59.482
1653890400,53.598
1653891300,68.457
1653892200,63.312
1653893100,66.454
1653894000,63.849
1653894900,63.994
1653895800,68.678
1653896700,60.795
1653897600,59.894
1653898500,66.462
1653899400,62.486
1653900300,61.188
1653901200,66.07
1653902100,63.888
1653903000,67.066
1653903900,61.104
1653904800,67.881
1653905700,64.918
1653906600,63.85
1653907500,64.298
1653908400,68.652
1653909300,62.352
1653910200,64.212
1653911100,61.094
1653912000,67.152
1653912900,69.111
1653913800,67.113
1653914700,64.294
1653915600,65.568
1653916500,60.01
1653917400,65.586
1653918300,64.062
1653919200,63.05
1653920100,65.454
1653921000,64.214
1653921900,65.626
1653922800,61.93
1653923700,61.814
1653924600,62.198
1653925500,65.058
1653926400,62.679
1653927300,63.234
1653928200,60.165
1653929100,55.515
1653930000,57.198
1653930900,54.249
1653931800,50.95
1653932700,55.152
1653933600,44.436
1653934500,48.462
1653935400,44.966
1653936300,44.187
1653937200,40.812
1653938100,39.954
1653939000,38.256
1653939900,39.033
1653940800,30.298
1653941700,32.238
1653942600,36.642
1653943500,28.457
1653944400,37.296
1653945300,32.244
1653946200,27.641
1653947100,36.084
1653948000,32.67
1653948900,31.95
1653949800,31.161
1653950700,37.218
1653951600,30.49
1653952500,35.04
1653953400,31.125
1653954300,29.981
1653955200,34.059
1653956100,32.277
1653957000,36.624
1653957900,27.111
1653958800,29.855
1653959700,36.123
1653960600,32.985
1653961500,28.169
1653962400,36.834
1653963300,31.23
1653964200,29.424
1653965100,35.979
1653966000,42.71
1653966900,43.334
1653967800,47.883
1653968700,48.492
1653969600,51.984
1653970500,51.129
1653971400,55.179
1653972300,56.556
1653973200,56.484
1653974100,57.045
1653975000,58.07
1653975900,58.426
1653976800,58.49
1653977700,59.79
1653978600,61.008
1653979500,62.562
1653980400,62.614
1653981300,64.8
1653982200,69.062
1653983100,61.418
1653984000,66.279
1653984900,64.521
1653985800,63.706
1653986700,66.24
1653987600,67.174
1653988500,69.254
1653989400,63.482
1653990300,69.178
1653991200,66.75
1653992100,65.146
1653993000,67.958
1653993900,65.174
1653994800,69.831
1653995700,71.577
1653996600,71.682
1653997500,69.706
1653998400,68.958
1653999300,69.158
1654000200,71.04
1654001100,72.202
1654002000,69.552
1654002900,67.794
1654003800,67.413
1654004700,67.536
1654005600,66.538
1654006500,66.99
1654007400,65.05
1654008300,64.128
1654009200,64.586
1654010100,66.048
1654011000,63.822
1654011900,63.35
1654012800,61.419
1654013700,61.326
1654014600,58.982
1654015500,58.731
1654016400,57.622
1654017300,57.53
1654018200,55.824
1654019100,56.19
1654020000,46.512
1654020900,52.482
1654021800,45.447
1654022700,46.878
1654023600,42.518
1654024500,43.698
1654025400,42.21
1654026300,43.68
1654027200,32.142
1654028100,35.29
1654029000,31.365
1654029900,32.026
1654030800,36.038
1654031700,28.723
1654032600,30.202
1654033500,37.026
1654034400,37.026
1654035300,31.274
1654036200,36.934
1654037100,31.362
1654038000,26.996
1654038900,35.05
1654039800,30.746
1654040700,34.14
1654041600,31.938
1654042500,32.37
1654043400,34.166
1654044300,28.812
1654045200,34.186
1654046100,28.522
1654047000,33.168
1654047900,33.3
1654048800,30.78
1654049700,33.53
1654050600,28.966
1654051500,32.745
1654052400,47.04
1654053300,48.058
1654054200,43.266
1654055100,44.382
1654056000,50.966
1654056900,53.847
1654057800,53.45
1654058700,55.488
1654059600,55.43
1654060500,56.13
1654061400,57.804
1654062300,56.208
1654063200,58.521
1654064100,60.546
1654065000,64.534
1654065900,64.944
1654066800,66.276
1654067700,68.334
1654068600,72.654
1654069500,70.176
1654070400,68.946
1654071300,68.994
1654072200,70.044
1654073100,68.858
1654074000,70.398
1654074900,73.238
1654075800,73.524
1654076700,73.422
1654077600,73.554
1654078500,72.636
1654079400,74.026
1654080300,72.288
1654081200,72.144
1654082100,74.33
1654083000,72.684
1654083900,70.002
1654084800,74.466
1654085700,74.278
1654086600,71.27
1654087500,72.171
1654088400,69.333
1654089300,67.956
1654090200,67.998
1654091100,66.624
1654092000,66.903
1654092900,67.754
1654093800,68.631
1654094700,68.67
1654095600,67.658
1654096500,66.118
1654097400,67.562
1654098300,69.062
1654099200,67.558
1654100100,66.922
1654101000,66.288
1654101900,63.513
1654102800,62.88
1654103700,62.4
1654104600,61.43
1654105500,61.335
1654106400,54.17
1654107300,52.234
1654108200,51.198
1654109100,46.674
1654110000,48.606
1654110900,42.576
1654111800,44.466
1654112700,44.229
1654113600,33.466
1654114500,32.294
1654115400,36.346
1654116300,31.746
1654117200,33.168
1654118100,32.422
1654119000,31.401
1654119900,35.454
1654120800,33.168
1654121700,33.264
1654122600,35.748
1654123500,33.302
1654124400,29.129
1654125300,36.297
1654126200,32.007
1654127100,30.249
1654128000,33.408
1654128900,32.304
1654129800,31.632
1654130700,34.263
1654131600,32.466
1654132500,32.361
1654133400,36.24
1654134300,28.707
1654135200,31.065
1654136100,31.095
1654137000,36.074
1654137900,32.016
1654138800,41.53
1654139700,43.92
1654140600,45.072
1654141500,43.718
1654142400,51.706
1654143300,52.974
1654144200,51.906
1654145100,53.184
1654146000,48.768
1654146900,52.262
1654147800,49.75
1654148700,54.948
1654149600,55.854
1654150500,55.584
1654151400,54.902
1654152300,53.674
1654153200,57.609
1654154100,59.05
1654155000,58.782
1654155900,60.114
1654156800,61.557
1654157700,61.018
1654158600,62.294
1654159500,60.778
1654160400,66.96
1654161300,63.648
1654162200,57.456
1654163100,59.634
1654164000,65.206
1654164900,68.496
1654165800,60.978
1654166700,64.569
1654167600,68.22
1654168500,65.664
1654169400,62.266
1654170300,70.464
1654171200,68.034
1654172100,65.462
1654173000,61.47
1654173900,66.987
1654174800,66.261
1654175700,67.284
1654176600,66.519
1654177500,66.414
1654178400,67.113
1654179300,66.366
1654180200,67.152
1654181100,66.682
1654182000,67.458
1654182900,67.2
1654183800,66.384
1654184700,67.44
1654185600,65.877
1654186500,65.931
1654187400,65.865
1654188300,63.111
1654189200,62.169
1654190100,67.03
1654191000,61.488
1654191900,60.72
1654192800,56.256
1654193700,51.386
1654194600,48.654
1654195500,50.034
1654196400,44.412
1654197300,47.604
1654198200,43.26
1654199100,47.808
1654200000,33.675
1654200900,32.361
1654201800,33.852
1654202700,35.098
1654203600,32.746
1654204500,29.742
1654205400,36.218
1654206300,29.618
1654207200,30.314
1654208100,37.402
1654209000,33.312
1654209900,32.028
1654210800,37.842
1654211700,28.753
1654212600,33.138
1654213500,35.712
1654214400,31.449
1654215300,30.586
1654216200,35.03
1654217100,28.86
1654218000,30.394
1654218900,30.912
1654219800,36.538
1654220700,31.698
1654221600,30.875
1654222500,30.097
1654223400,33.386
1654224300,31.51
1654225200,48.912
1654226100,49.248
1654227000,49.248
1654227900,52.01
1654228800,55.998
1654229700,59.394
1654230600,57.696
1654231500,57.254
1654232400,58.35
1654233300,59.076
1654234200,60.048
1654235100,61.653
1654236000,62.858
1654236900,60.348
1654237800,61.764
1654238700,63.621
1654239600,60.594
1654240500,61.702
1654241400,61.38
1654242300,64.054
1654243200,62.88
1654244100,64.338
1654245000,64.521
1654245900,63.238
1654246800,64.56
1654247700,65.232
1654248600,65.826
1654249500,64.608
1654250400,63.974
1654251300,63.754
1654252200,63.744
1654253100,63.918
1654254000,64.426
1654254900,63.216
1654255800,64.137
1654256700,65.146
1654257600,63.438
1654258500,62.718
1654259400,61.62
1654260300,60.318
1654261200,59.394
1654262100,60.165
1654263000,59.338
1654263900,60.518
1654264800,60.864
1654265700,62.448
1654266600,62.112
1654267500,62.016
1654268400,59.952
1654269300,58.962
1654270200,61.894
1654271100,62.304
1654272000,61.842
1654272900,58.8
1654273800,60.528
1654274700,61.786
1654275600,61.334
1654276500,58.359
1654277400,57.014
1654278300,57.396
1654279200,54.174
1654280100,50.322
1654281000,49.27
1654281900,46.482
1654282800,45.534
1654283700,43.977
1654284600,42.114
1654285500,44.988
1654286400,33.819
1654287300,30.357
1654288200,30.298
1654289100,34.058
1654290000,30.828
1654290900,31.258
1654291800,33.81
1654292700,27.593
1654293600,32.832
1654294500,34.914
1654295400,30.366
1654296300,35.778
1654297200,26.737
1654298100,30.516
1654299000,35.174
1654299900,30.934
1654300800,27.936
1654301700,37.284
1654302600,28.38
1654303500,29.347
1654304400,34.836
1654305300,31.766
1654306200,30.394
1654307100,33.744
1654308000,28.908
1654308900,34.656
1654309800,31.344
1654310700,32.217
1654311600,48.048
1654312500,48.778
1654313400,53.28
1654314300,53.558
1654315200,52.666
1654316100,54.518
1654317000,52.33
1654317900,52.186
1654318800,54.047
1654319700,55.306
1654320600,55.902
1654321500,56.898
1654322400,57.046
1654323300,57.186
1654324200,55.365
1654325100,56.562
1654326000,60.375
1654326900,60.528
1654327800,60.174
1654328700,61.842
1654329600,61.929
1654330500,61.902
1654331400,62.074
1654332300,62.448
1654333200,64.05
1654334100,64.428
1654335000,64.29
1654335900,64.118
1654336800,64.338
1654337700,65.002
1654338600,64.87
1654339500,65.882
1654340400,64.14
1654341300,67.008
1654342200,67.428
1654343100,64.39
1654344000,62.736
1654344900,59.097
1654345800,59.874
1654346700,59.232
1654347600,51.216
1654348500,48.78
1654349400,47.962
1654350300,48.45
1654351200,32.246
1654352100,35.146
1654353000,31.392
1654353900,30.126
1654354800,38.601
1654355700,32.37
1654356600,32.47
1654357500,32.842
1654358400,35.28
1654359300,31.23
1654360200,28.348
1654361100,33.408
1654362000,33.387
1654362900,32.169
1654363800,31.287
1654364700,33.054
1654365600,28.416
1654366500,31.764
1654367400,30.432
1654368300,35.301
1654369200,32.112
1654370100,29.981
1654371000,28.397
1654371900,36.394
1654372800,33.474
1654373700,27.938
1654374600,35.01
1654375500,33.418
1654376400,31.392
1654377300,28.965
1654378200,36.874
1654379100,28.301
1654380000,31.872
1654380900,37.536
1654381800,26.515
1654382700,31.226
1654383600,32.046
1654384500,33.762
1654385400,32.247
1654386300,31.518
1654387200,29.683
1654388100,31.458
1654389000,34.848
1654389900,29.051
1654390800,27.82
1654391700,36.555
1654392600,29.513
1654393500,31.824
1654394400,29.952
1654395300,30.948
1654396200,29.704
1654397100,34.81
1654398000,28.848
1654398900,30.768
1654399800,32.074
1654400700,30.854
1654401600,29.069
1654402500,32.688
1654403400,30.882
1654404300,28.311
1654405200,30.48
1654406100,30.42
1654407000,30.694
1654407900,35.642
1654408800,28.505
1654409700,29.703
1654410600,29.788
1654411500,36.546
1654412400,31.402
1654413300,30.298
1654414200,27.256
1654415100,35.722
1654416000,31.44
1654416900,27.485
1654417800,36.258
1654418700,31.566
1654419600,31.38
1654420500,31.958
1654421400,32.218
1654422300,34.782
1654423200,27.351
1654424100,37.467
1654425000,29.599
1654425900,32.484
1654426800,34.438
1654427700,35.51
1654428600,31.898
1654429500,32.112
1654430400,34.119
1654431300,34.944
1654432200,28.139
1654433100,37.056
1654434000,32.553
1654434900,31.92
1654435800,32.592
1654436700,37.968
1654437600,28.579
1654438500,29.732
1654439400,31.266
1654440300,33.455
1654441200,28.149
1654442100,29.769
1654443000,29.06
1654443900,33.674
1654444800,27.89
1654445700,31.044
1654446600,31.27
1654447500,33.962
1654448400,29.331
1654449300,29.088
1654450200,35.076
1654451100,29.292
1654452000,29.837
1654452900,31.728
1654453800,32.928
1654454700,32.889
1654455600,31.659
1654456500,29.532
1654457400,35.097
1654458300,31.179
1654459200,29.637
1654460100,36.69
1654461000,31.2
1654461900,27.746
1654462800,37.728
1654463700,31.497
1654464600,29.885
1654465500,31.908
1654466400,30.566
1654467300,34.15
1654468200,29.356
1654469100,32.026
1654470000,35.018
1654470900,31.854
1654471800,27.112
1654472700,29.51
1654473600,33.627
1654474500,31.749
1654475400,31.851
1654476300,30.71
1654477200,32.122
1654478100,31.71
1654479000,32.666
1654479900,27.065
1654480800,31.833
1654481700,31.114
1654482600,30.874
1654483500,31.845
1654484400,42.882
1654485300,43.834
1654486200,45.486
1654487100,43.574
1654488000,47.499
1654488900,51.206
1654489800,52.398
1654490700,50.571
1654491600,55.536
1654492500,56.949
1654493400,58.443
1654494300,61.67
1654495200,62.465
1654496100,66.108
1654497000,69.648
1654497900,75.3
1654498800,74.958
1654499700,70.234
1654500600,82.158
1654501500,81.962
1654502400,75.984
1654503300,75.879
1654504200,79.23
1654505100,81.408
1654506000,79.142
1654506900,79.188
1654507800,81.478
1654508700,76.634
1654509600,76.071
1654510500,81.782
1654511400,88.666
1654512300,83.769
1654513200,84.742
1654514100,83.654
1654515000,83.394
1654515900,84.99
1654516800,87.003
1654517700,81.381
1654518600,86.688
1654519500,83.002
1654520400,81.542
1654521300,81.099
1654522200,79.094
1654523100,85.21
1654524000,84.969
1654524900,83.014
1654525800,82.944
1654526700,83.682
1654527600,83.04
1654528500,83.302
1654529400,84.132
1654530300,81.429
1654531200,81.003
1654532100,80.7
1654533000,74.628
1654533900,78.798
1654534800,76.33
1654535700,72.182
1654536600,74.198
1654537500,72.642
1654538400,59.991
1654539300,61.814
1654540200,59.442
1654541100,58.407
1654542000,51.474
1654542900,47.424
1654543800,44.565
1654544700,48.066
1654545600,28.841
1654546500,39.474
1654547400,26.891
1654548300,35.546
1654549200,33.888
1654550100,32.726
1654551000,35.578
1654551900,28.562
1654552800,32.322
1654553700,38.265
1654554600,31.278
1654555500,34.714
1654556400,31.824
1654557300,29.502
1654558200,33.177
1654559100,33.12
1654560000,31.602
1654560900,35.703
1654561800,28.916
1654562700,31.41
1654563600,32.17
1654564500,35.742
1654565400,29.98
1654566300,38.052
1654567200,29.072
1654568100,29.04
1654569000,36.249
1654569900,29.962
1654570800,47.202
1654571700,45.206
1654572600,45.963
1654573500,47.925
1654574400,55.659
1654575300,51.948
1654576200,56.858
1654577100,57.726
1654578000,57.014
1654578900,57.636
1654579800,61.758
1654580700,60.48
1654581600,61.374
1654582500,61.488
1654583400,67.082
1654584300,68.614
1654585200,68.676
1654586100,71.99
1654587000,77.55
1654587900,73.458
1654588800,72.934
1654589700,74.121
1654590600,72.394
1654591500,73.334
1654592400,76.742
1654593300,74.034
1654594200,72.546
1654595100,71.799
1654596000,67.536
1654596900,69.717
1654597800,73.083
1654598700,77.349
1654599600,77.53
1654600500,75.504
1654601400,81.482
1654602300,78.012
1654603200,75.435
1654604100,79.248
1654605000,78.126
1654605900,77.018
1654606800,76.215
1654607700,74.478
1654608600,76.07
1654609500,74.362
1654610400,79.977
1654611300,79.018
1654612200,78.902
1654613100,78.375
1654614000,76.962
1654614900,77.424
1654615800,78.453
1654616700,76.692
1654617600,70.878
1654618500,72.126
1654619400,73.38
1654620300,69.862
1654621200,69.648
1654622100,66.729
1654623000,67.998
1654623900,65.172
1654624800,60.732
1654625700,55.794
1654626600,54.174
1654627500,53.808
1654628400,47.988
1654629300,42.96
1654630200,43.584
1654631100,42.07
1654632000,33.034
1654632900,30.825
1654633800,36.567
1654634700,26.142
1654635600,32.706
1654636500,36.72
1654637400,28.273
1654638300,34.491
1654639200,31.998
1654640100,33.138
1654641000,30.287
1654641900,31.518
1654642800,31.594
1654643700,34.386
1654644600,31.47
1654645500,32.746
1654646400,30.645
1654647300,31.515
1654648200,30.144
1654649100,35.078
1654650000,31.086
1654650900,26.611
1654651800,34.251
1654652700,31.161
1654653600,34.128
1654654500,29.273
1654655400,31.546
1654656300,36.086
1654657200,44.187
1654658100,42.854
1654659000,46.194
1654659900,45.094
1654660800,50.61
1654661700,55.257
1654662600,55.095
1654663500,49.344
1654664400,51.321
1654665300,54.54
1654666200,58.906
1654667100,58.953
1654668000,57.821
1654668900,61.498
1654669800,63.744
1654670700,67.45
1654671600,70.206
1654672500,73.41
1654673400,73.68
1654674300,74.208
1654675200,71.28
1654676100,67.91
1654677000,72.048
1654677900,72.807
1654678800,72.768
1654679700,72.89
1654680600,77.886
1654681500,74.938
1654682400,75.042
1654683300,73.92
1654684200,78.885
1654685100,76.635
1654686000,73.278
1654686900,79.392
1654687800,79.353
1654688700,76.743
1654689600,76.05
1654690500,76.944
1654691400,77.424
1654692300,78.278
1654693200,69.582
1654694100,73.938
1654695000,75.312
1654695900,68.198
1654696800,78
1654697700,66.538
1654698600,71.078
1654699500,72.288
1654700400,69.024
1654701300,68.4
1654702200,67.374
1654703100,66.864
1654704000,64.203
1654704900,63.542
1654705800,61.479
1654706700,59.625
1654707600,58.522
1654708500,60.261
1654709400,58.474
1654710300,55.862
1654711200,49.227
1654712100,51.504
1654713000,46.464
1654713900,48.826
1654714800,38.277
1654715700,39.754
1654716600,42.537
1654717500,43.086
1654718400,35.307
1654719300,26.489
1654720200,30.114
1654721100,35.76
1654722000,31.074
1654722900,30.732
1654723800,32.466
1654724700,29.818
1654725600,34.233
1654726500,30
1654727400,30.267
1654728300,37.173
1654729200,30.999
1654730100,29.347
1654731000,34.068
1654731900,31.91
1654732800,34.666
1654733700,31.056
1654734600,31.23
1654735500,33.254
1654736400,31.632
1654737300,35.462
1654738200,29.28
1654739100,30.672
1654740000,33.504
1654740900,31.21
1654741800,36.47
1654742700,31.44
1654743600,42.691
1654744500,42.768
1654745400,43.958
1654746300,44.514
1654747200,46.246
1654748100,53.778
1654749000,55.382
1654749900,54.682
1654750800,56.687
1654751700,55.498
1654752600,59.886
1654753500,60.864
1654754400,60.71
1654755300,61.41
1654756200,67.248
1654757100,67.278
1654758000,68.034
1654758900,69.474
1654759800,70.934
1654760700,69.303
1654761600,67.65
1654762500,68.726
1654763400,69.926
1654764300,71.616
1654765200,70.878
1654766100,72.564
1654767000,71.772
1654767900,72.336
1654768800,71.73
1654769700,73.114
1654770600,74.602
1654771500,71.1
1654772400,74.052
1654773300,73.98
1654774200,76.692
1654775100,74.054
1654776000,75.39
1654776900,74.026
1654777800,74.928
1654778700,72.288
1654779600,73.382
1654780500,70.578
1654781400,73.19
1654782300,73.191
1654783200,72.336
1654784100,70.634
1654785000,72.646
1654785900,72.672
1654786800,66.786
1654787700,70.59
1654788600,67.449
1654789500,67.854
1654790400,64.884
1654791300,65.079
1654792200,66.278
1654793100,64.464
1654794000,64.446
1654794900,66.18
1654795800,64.55
1654796700,64.512
1654797600,57.936
1654798500,53.866
1654799400,52.35
1654800300,52.158
1654801200,43.45
1654802100,44.15
1654803000,43.86
1654803900,45.142
1654804800,36.746
1654805700,31.558
1654806600,33.146
1654807500,31.03
1654808400,32.09
1654809300,32.382
1654810200,37.614
1654811100,30.074
1654812000,29.772
1654812900,33.714
1654813800,32.448
1654814700,32.016
1654815600,36.894
1654816500,29.481
1654817400,28.08
1654818300,31.882
1654819200,36.134
1654820100,31.38
1654821000,28.726
1654821900,34.512
1654822800,31.37
1654823700,31.086
1654824600,34.53
1654825500,30.586
1654826400,28.447
1654827300,35.46
1654828200,30.444
1654829100,31.178
1654830000,43.614
1654830900,43.344
1654831800,41.664
1654832700,42.538
1654833600,51.006
1654834500,54.144
1654835400,56.1
1654836300,49.75
1654837200,56.178
1654838100,54.789
1654839000,61.62
1654839900,61.318
1654840800,60.806
1654841700,62.976
1654842600,65.412
1654843500,60.134
1654844400,65.607
1654845300,78.414
1654846200,68.256
1654847100,70.032
1654848000,76.29
1654848900,75.062
1654849800,66.442
1654850700,71.817
1654851600,74.71
1654852500,74.178
1654853400,72.25
1654854300,71.925
1654855200,73.419
1654856100,73.71
1654857000,75.674
1654857900,72.406
1654858800,74.61
1654859700,77.838
1654860600,78.17
1654861500,73.116
1654862400,74.64
1654863300,76.194
1654864200,74.649
1654865100,77.119
1654866000,74.294
1654866900,73.92
1654867800,73.354
1654868700,73.872
1654869600,73.689
1654870500,72.768
1654871400,76.071
1654872300,80.802
1654873200,72.51
1654874100,74.112
1654875000,74.906
1654875900,72.934
1654876800,72.834
1654877700,72.134
1654878600,71.166
1654879500,66.346
1654880400,67.545
1654881300,72.298
1654882200,69.342
1654883100,64.674
1654884000,60.902
1654884900,57.294
1654885800,53.643
1654886700,52.725
1654887600,48.048
1654888500,41.796
1654889400,42.598
1654890300,44.15
