Giorno;00:00-00:15;00:15-00:30;00:30-00:45;00:45-01:00;01:00-01:15;01:15-01:30;01:30-01:45;01:45-02:00;02:00-02:15;02:15-02:30;02:30-02:45;02:45-03:00;03:00-03:15;03:15-03:30;03:30-03:45;03:45-04:00;04:00-04:15;04:15-04:30;04:30-04:45;04:45-05:00;05:00-05:15;05:15-05:30;05:30-05:45;05:45-06:00;06:00-06:15;06:15-06:30;06:30-06:45;06:45-07:00;07:00-07:15;07:15-07:30;07:30-07:45;07:45-08:00;08:00-08:15;08:15-08:30;08:30-08:45;08:45-09:00;09:00-09:15;09:15-09:30;09:30-09:45;09:45-10:00;10:00-10:15;10:15-10:30;10:30-10:45;10:45-11:00;11:00-11:15;11:15-11:30;11:30-11:45;11:45-12:00;12:00-12:15;12:15-12:30;12:30-12:45;12:45-13:00;13:00-13:15;13:15-13:30;13:30-13:45;13:45-14:00;14:00-14:15;14:15-14:30;14:30-14:45;14:45-15:00;15:00-15:15;15:15-15:30;15:30-15:45;15:45-16:00;16:00-16:15;16:15-16:30;16:30-16:45;16:45-17:00;17:00-17:15;17:15-17:30;17:30-17:45;17:45-18:00;18:00-18:15;18:15-18:30;18:30-18:45;18:45-19:00;19:00-19:15;19:15-19:30;19:30-19:45;19:45-20:00;20:00-20:15;20:15-20:30;20:30-20:45;20:45-21:00;21:00-21:15;21:15-21:30;21:30-21:45;21:45-22:00;22:00-22:15;22:15-22:30;22:30-22:45;22:45-23:00;23:00-23:15;23:15-23:30;23:30-23:45;23:45-00:00;ex1;ex2;ex3;ex4
06/07/2024;12,99;11,58;3,45;27,74;4,56;2,94;26,59;11,0;7,56;11,14;26,03;25,62;15,08;10,7;15,73;4,04;17,9;14,08;20,07;18,39;22,53;18,58;3,7;17,89;0,6;13,81;7,39;17,68;3,62;2,4;45,75;25,89;42,29;9,46;9,81;24,63;17,55;0,62;8,24;20,75;30,97;31,8;28,43;41,53;35,03;15,9;19,11;52,89;0,55;12,94;2,01;7,8;26,28;12,78;66,47;50,56;6,13;17,99;1,27;20,53;17,75;43,49;36,12;29,04;71,64;71,27;29,73;10,22;2,05;8,93;55,99;70,39;19,84;21,97;52,14;57,63;51,73;42,57;5,27;37,4;44,45;30,46;43,15;14,39;6,22;19,21;21,91;17,49;34,6;30,74;13,87;30,03;7,07;0,37;12,78;9,9;;;;
07/07/2024;32,22;22,75;18,62;9,59;36,64;5,2;33,0;28,21;26,78;9,57;24,15;26,81;0,73;0,72;0,29;23,8;13,67;18,08;31,65;21,67;28,34;17,65;12,0;16,85;7,2;3,61;20,5;2,27;11,24;24,68;41,91;54,43;17,84;35,79;3,69;53,47;21,02;1,94;64,4;6,39;51,78;65,78;50,9;12,88;66,63;5,21;58,88;26,77;4,01;49,99;39,67;8,62;1,89;10,35;40,68;88,61;87,6;77,17;78,28;11,76;5,5;6,01;12,93;34,6;16,28;13,01;67,18;15,9;57,95;0,1;38,64;25,71;67,0;45,45;46,28;11,76;28,52;18,03;12,7;10,1;26,19;32,13;50,84;30,37;36,84;4,88;37,97;31,26;36,26;5,96;2,37;9,73;17,12;8,81;16,67;9,9;;;;
08/07/2024;23,91;17,86;21,21;16,48;12,39;28,17;31,12;13,93;30,21;7,26;28,75;4,32;13,43;11,5;25,56;13,95;30,84;29,97;27,22;12,35;8,73;10,2;14,83;16,83;9,34;9,22;22,35;19,76;4,26;31,83;16,78;3,04;10,44;31,7;44,37;2,73;7,64;28,12;9,92;22,2;11,99;47,17;26,11;20,91;55,86;30,83;52,17;11,21;65,36;49,25;66,08;39,41;37,69;41,75;33,82;77,44;59,46;3,47;81,82;17,27;59,89;3,09;20,66;13,16;4,77;7,72;4,44;27,93;28,88;5,34;55,4;15,44;35,09;51,01;46,39;14,16;56,02;31,81;46,68;40,33;9,02;5,94;12,0;21,28;5,71;5,51;2,26;6,83;3,33;2,7;6,53;14,02;4,29;21,79;2,87;6,3;;;;
09/07/2024;19,69;9,83;4,24;10,48;8,38;9,96;6,78;9,96;8,33;23,16;18,46;8,66;8,45;23,7;12,78;0,41;11,31;11,44;7,0;16,71;6,34;24,61;6,05;7,43;3,04;6,53;10,4;11,91;10,47;21,93;31,89;28,25;43,26;45,24;31,69;36,32;17,48;3,28;42,29;2,4;7,21;8,17;10,49;39,8;32,04;54,36;40,64;1,67;47,89;25,96;24,04;19,51;44,0;3,35;3,36;47,06;55,71;32,72;2,58;21,03;7,0;1,01;34,79;24,62;50,54;1,78;29,4;10,63;61,21;57,57;4,96;38,3;21,88;11,13;53,42;4,16;55,85;44,56;36,02;49,2;24,73;20,4;40,03;13,83;30,64;15,99;27,87;35,16;23,07;9,92;32,03;17,04;10,88;11,51;15,54;6,6;;;;
10/07/2024;7,32;15,94;0,86;21,62;6,04;8,54;12,68;11,95;13,02;20,38;9,71;14,02;16,3;14,53;5,13;2,35;9,83;4,77;16,3;8,0;10,52;7,21;7,38;15,96;17,31;6,28;5,8;20,23;9,37;40,68;18,98;29,28;21,43;30,82;22,81;23,37;14,65;31,6;17,33;16,58;21,13;14,0;38,5;25,38;16,61;26,73;43,3;35,57;29,15;55,8;21,26;7,22;25,91;21,18;25,87;53,08;69,25;26,48;23,77;36,54;37,45;44,62;28,46;21,79;24,07;8,05;12,5;22,19;54,91;11,59;57,17;0,83;59,44;47,95;28,48;35,05;29,05;42,11;52,3;38,01;50,01;25,74;8,18;22,94;0,37;2,84;37,78;31,58;20,27;8,75;27,72;18,58;17,62;24,7;28,92;7,2;;;;
11/07/2024;10,78;5,09;0,66;22,74;21,58;6,35;26,67;8,01;20,8;28,86;24,93;9,55;15,96;21,04;20,98;0,43;29,11;25,33;2,19;1,96;28,34;9,92;19,48;1,9;21,49;4,79;2,5;16,46;36,52;51,21;25,23;45,95;35,03;48,93;50,42;23,05;2,26;55,7;12,7;55,03;40,53;49,03;6,94;32,66;75,36;37,95;55,16;51,06;6,16;8,55;38,47;48,02;9,24;32,74;38,44;46,19;59,91;66,66;43,47;45,44;36,08;59,52;5,68;8,89;48,79;19,43;63,96;40,06;11,88;0,65;31,46;2,72;55,4;6,9;17,77;60,57;45,16;38,16;0,18;52,89;15,78;25,66;4,17;28,3;17,66;3,58;3,71;14,43;2,12;18,7;28,25;32,9;7,43;8,08;0,24;9,3;;;;
12/07/2024;9,81;29,69;20,65;16,74;11,4;7,23;0,59;15,01;9,67;14,0;33,03;4,82;1,92;14,58;1,41;28,13;22,06;29,47;32,29;26,53;27,57;22,71;17,33;22,26;17,55;6,26;0,11;1,39;37,04;45,9;42,94;24,74;10,21;2,29;39,93;47,12;8,16;46,23;15,21;24,09;41,48;36,69;28,46;42,62;62,26;25,55;59,39;65,51;66,89;48,48;58,37;16,71;6,21;2,03;13,21;5,52;52,6;64,05;7,77;25,79;26,63;10,64;8,6;53,51;57,84;43,64;54,09;5,32;32,87;9,66;35,92;3,54;51,86;58,96;15,47;11,85;45,89;7,33;29,84;6,77;11,43;19,34;7,26;47,8;15,76;41,11;27,74;19,58;31,78;13,81;3,6;31,74;10,66;26,58;31,81;9,6;;;;
13/07/2024;7,96;30,51;37,09;38,93;1,43;15,66;31,41;12,78;15,94;18,11;10,26;9,36;11,73;18,39;29,39;23,87;29,23;36,2;32,95;21,09;14,36;0,11;6,65;12,41;6,42;6,82;2,13;17,4;32,27;12,51;33,33;43,74;3,12;33,12;8,63;49,03;29,02;31,67;17,93;37,26;52,1;55,25;1,99;62,57;52,04;33,24;9,97;23,21;14,54;21,11;54,41;32,05;5,56;51,76;57,21;64,4;53,37;67,67;18,85;19,9;44,58;28,6;47,37;26,26;29,34;55,94;19,18;35,63;11,43;51,63;15,35;13,5;50,29;54,34;42,42;23,61;18,28;14,03;42,74;5,97;2,85;21,93;16,75;24,73;8,32;10,8;21,19;20,72;23,79;8,83;5,94;23,9;20,38;19,76;19,36;6,3;;;;
14/07/2024;21,21;12,5;11,23;21,38;18,35;2,78;3,11;9,69;4,86;22,21;2,02;22,66;20,62;3,03;22,54;2,91;0,7;9,09;14,47;16,84;16,05;21,48;17,64;7,4;15,11;20,78;4,99;20,05;19,22;43,9;12,36;8,89;2,69;36,48;8,2;12,78;37,58;0,79;20,45;34,61;48,82;40,87;11,39;16,05;36,11;12,85;39,37;24,21;33,54;32,07;33,31;44,98;45,57;36,53;1,68;42,19;51,01;29,31;44,67;7,0;14,96;3,97;30,25;36,1;11,26;24,18;15,86;9,95;32,25;47,46;35,5;14,72;34,98;1,97;17,9;36,79;14,75;41,91;0,63;31,41;39,85;7,26;8,46;14,41;25,07;7,4;10,72;25,65;5,08;0,43;25,19;3,75;6,65;24,89;4,9;7,8;;;;
15/07/2024;31,89;24,93;6,71;13,28;3,89;9,91;30,96;15,86;18,5;26,29;16,62;9,04;26,92;27,39;18,83;16,57;20,07;22,01;3,5;25,98;11,7;25,26;9,11;10,02;15,37;24,41;8,91;22,47;1,98;26,69;6,68;12,58;8,3;11,42;50,8;6,02;16,59;34,21;26,79;25,99;10,59;3,65;14,01;48,09;7,86;29,2;21,33;57,64;44,3;39,93;15,96;15,4;38,72;59,61;43,23;13,82;34,46;20,78;12,04;22,4;5,11;18,09;20,99;1,96;39,39;28,62;25,5;6,82;30,19;32,86;50,07;34,83;2,61;5,07;34,02;45,23;40,4;26,68;16,34;27,24;20,9;37,54;29,68;7,1;5,95;2,29;13,17;9,13;15,59;8,17;0,78;20,99;21,16;9,7;1,23;6,301;;;;
16/07/2024;21,66;18,96;15,05;9,7;12,33;7,29;11,08;0,04;19,78;16,36;5,09;1,19;22,71;21,43;16,25;10,73;0,23;18,16;7,1;18,88;17,09;4,6;12,32;22,13;18,4;12,06;1,06;8,73;9,57;1,58;7,77;8,07;9,17;26,12;30,71;35,76;40,75;33,78;37,26;0,13;4,8;41,01;29,45;42,78;25,01;47,22;13,89;4,2;16,23;39,22;38,37;39,6;48,59;22,6;7,69;7,35;26,07;16,75;22,33;52,94;43,74;43,86;26,94;53,95;41,83;9,49;21,16;27,95;17,73;17,73;10,25;47,48;19,39;4,71;20,76;52,6;17,7;29,27;33,78;18,98;0,89;14,77;39,41;20,81;27,13;22,43;21,44;21,21;22,89;4,9;27,45;2,88;4,85;31,76;4,41;7,8;;;;
17/07/2024;2,17;7,49;13,01;29,67;26,05;0,97;30,91;26,72;2,12;17,88;8,16;14,93;25,93;20,38;2,21;23,91;18,17;5,47;17,01;13,3;15,94;6,62;22,96;9,37;12,27;18,25;22,65;7,55;3,73;0,31;17,59;37,66;0,83;34,58;0,49;37,26;34,0;39,67;13,69;2,9;15,37;36,73;42,33;44,82;34,63;29,49;48,59;32,94;19,9;24,6;22,35;53,42;23,07;63,56;44,92;10,38;11,83;3,58;37,88;12,96;2,34;10,52;51,41;1,61;3,73;52,89;45,25;20,41;47,46;2,09;0,84;34,71;16,39;3,86;13,68;49,94;57,38;0,63;38,48;28,03;47,75;29,69;20,8;7,63;29,82;6,62;19,21;13,11;25,12;0,78;28,1;1,81;21,5;1,77;16,33;8,4;;;;
18/07/2024;3,26;30,93;10,74;28,83;7,7;13,74;16,2;19,14;1,07;8,93;21,95;21,82;8,91;4,48;4,5;12,03;5,86;11,1;11,0;0,42;6,46;6,94;11,32;8,06;8,47;1,2;6,83;15,83;15,53;38,66;22,88;53,89;35,4;16,49;34,09;39,93;33,84;39,56;18,05;25,29;3,55;6,53;42,22;28,99;55,56;58,9;29,23;28,87;49,59;22,26;6,51;34,97;50,0;44,54;2,79;47,64;23,71;27,04;47,44;27,86;1,44;35,64;46,22;63,41;18,6;40,9;24,77;20,93;52,03;49,44;17,2;3,81;24,61;6,05;38,77;6,22;25,24;16,87;6,05;45,89;39,64;41,48;27,32;29,78;12,32;6,73;3,1;30,69;31,91;21,72;19,67;21,76;27,9;1,62;14,71;8,7;;;;
19/07/2024;23,47;11,94;0,58;28,16;2,6;14,04;15,1;4,74;15,92;9,6;6,54;18,04;26,13;4,51;6,2;15,63;15,03;20,0;10,0;3,91;9,39;6,31;18,31;12,5;25,17;19,27;0,25;13,51;14,95;35,84;16,71;40,24;44,25;8,92;2,72;7,12;39,46;10,06;43,73;22,93;35,29;30,99;57,89;25,26;24,45;53,81;62,44;4,7;44,58;25,48;70,57;21,89;40,02;1,76;38,02;19,25;14,6;36,6;53,65;1,71;44,71;35,78;39,45;33,26;15,48;19,81;2,1;49,03;62,22;17,69;21,64;63,3;30,98;16,41;44,44;23,61;25,1;52,56;6,75;24,17;33,27;40,83;27,77;20,86;31,64;36,91;2,74;23,59;3,66;17,39;14,15;35,93;34,22;25,55;35,58;9,6;;;;
20/07/2024;11,01;5,76;37,77;24,51;0,05;11,97;33,69;31,81;37,0;2,77;23,2;31,64;22,38;11,88;13,05;15,58;9,79;9,88;25,02;21,71;22,44;5,83;21,85;24,85;19,91;21,92;13,44;25,47;28,48;5,48;43,13;41,76;0,2;42,24;24,17;18,37;19,96;39,62;17,53;32,92;0,99;46,9;48,01;74,85;73,44;73,47;18,51;31,87;23,02;24,09;29,32;21,03;58,37;42,15;43,54;16,93;6,18;52,61;69,97;69,62;55,7;61,84;60,79;24,47;33,88;36,78;30,21;74,74;72,08;62,31;60,54;69,12;67,45;25,38;56,52;41,33;61,97;49,17;1,88;12,19;11,84;52,93;15,61;40,68;15,2;31,54;11,34;31,43;2,09;40,82;20,49;12,52;0,17;20,59;38,21;11,1;;;;
21/07/2024;29,81;35,34;30,65;23,36;14,58;8,17;19,38;35,64;15,0;0,95;28,69;39,76;10,23;37,53;8,23;20,44;1,65;24,32;15,83;10,96;14,02;19,09;12,03;18,06;11,65;14,42;9,48;16,62;7,68;9,14;7,61;32,42;22,34;6,87;4,7;5,56;33,25;51,0;21,36;38,1;19,69;66,64;54,13;60,32;56,41;39,68;69,92;39,21;66,68;75,13;2,68;47,99;23,5;82,1;60,78;76,31;64,07;34,43;1,21;51,37;15,19;64,39;49,56;45,77;21,82;67,26;71,83;2,97;50,46;27,24;23,92;47,37;1,06;22,4;38,97;34,38;49,09;39,92;32,89;52,65;43,87;27,93;27,55;0,03;10,79;13,72;5,13;3,57;38,09;18,17;27,28;1,41;18,63;4,92;36,0;11,1;;;;
22/07/2024;15,25;29,51;30,3;20,25;36,26;29,18;23,78;21,58;7,7;32,54;0,08;3,07;15,51;31,53;37,04;17,46;36,73;26,7;32,04;37,99;16,7;21,14;2,7;7,75;7,17;13,76;32,4;31,15;40,54;23,58;42,38;45,51;36,18;28,89;16,49;47,39;18,6;9,67;37,12;2,37;38,9;19,26;56,6;58,8;54,38;56,28;56,56;33,27;60,6;3,67;9,57;0,45;59,46;25,3;7,86;23,97;3,62;70,59;24,4;45,2;44,27;32,79;45,91;13,56;54,91;2,27;24,34;8,62;15,26;66,31;48,83;41,97;76,65;52,91;63,33;42,98;15,31;12,03;49,84;43,12;57,82;33,55;48,08;8,49;24,91;36,51;33,78;18,31;16,15;23,99;23,65;25,95;31,77;17,02;2,41;9,6;;;;
23/07/2024;17,59;24,33;22,82;33,29;20,55;31,55;12,55;23,54;7,07;22,43;24,84;5,12;10,32;3,15;23,21;0,4;28,27;25,83;25,12;12,34;2,21;15,67;15,78;12,49;13,61;20,41;19,15;19,19;8,75;44,03;31,15;49,38;19,17;46,75;25,37;10,93;8,0;53,94;36,2;24,55;31,26;45,69;68,1;44,4;63,19;12,83;39,75;79,39;43,35;39,05;4,12;51,3;73,18;0,11;22,61;10,46;15,07;83,92;56,27;37,51;59,64;43,39;11,29;22,79;33,89;65,12;51,29;59,93;0,36;66,64;60,67;23,95;19,57;48,4;21,93;33,23;19,11;46,02;50,37;2,68;22,37;48,71;17,35;25,03;28,68;24,86;19,7;27,34;5,5;26,24;23,2;23,43;14,89;37,27;6,76;9,9;;;;
24/07/2024;11,37;32,24;18,74;30,03;5,26;37,8;34,2;10,37;40,32;23,67;15,89;7,81;19,08;3,92;36,21;7,06;19,11;2,37;23,63;10,57;24,18;3,0;12,31;17,56;20,47;19,67;19,93;20,3;42,41;8,83;20,01;57,68;56,05;36,82;30,18;8,78;61,41;25,22;46,89;23,39;53,94;57,63;9,43;18,84;29,3;44,19;42,41;2,37;41,42;39,59;39,54;61,88;33,22;70,46;19,01;1,88;43,93;33,93;29,95;7,97;31,56;45,5;37,01;56,07;16,86;66,44;23,55;10,75;73,71;44,06;31,82;47,79;13,05;62,93;63,49;68,04;3,33;2,36;11,38;38,79;11,46;38,68;1,7;50,15;25,49;33,31;45,22;8,52;23,87;10,66;34,51;43,82;42,83;16,04;30,46;11,4;;;;
25/07/2024;22,32;43,46;34,77;2,75;3,16;40,54;9,4;41,62;10,31;36,63;38,4;26,02;38,04;0,59;29,35;24,38;31,52;4,21;9,04;0,38;39,94;7,91;15,23;7,57;12,88;5,77;19,81;0,71;3,87;49,1;44,58;61,21;29,12;68,18;61,59;68,77;52,29;4,52;63,57;62,93;57,31;56,85;68,38;60,79;37,95;80,35;76,4;21,03;47,05;49,84;44,82;63,63;79,37;83,47;56,21;9,1;75,38;39,03;38,74;28,19;1,17;59,27;58,18;36,52;8,79;24,42;58,14;61,38;7,16;23,35;9,27;63,03;27,98;28,79;13,76;5,2;2,01;5,6;65,14;16,6;44,79;50,92;14,9;29,77;8,88;38,05;28,25;16,06;12,36;31,84;4,04;41,9;39,45;0,08;40,94;10,2;;;;
26/07/2024;34,5;6,78;2,08;6,36;39,7;8,41;10,74;37,12;34,12;20,02;28,21;33,06;12,73;0,64;23,48;24,18;16,4;11,74;23,4;3,13;4,42;6,91;14,71;33,54;1,02;26,84;4,5;20,31;17,51;12,29;15,85;43,56;29,02;1,2;33,8;46,9;31,35;3,07;31,97;44,97;20,74;39,0;37,87;59,54;24,68;65,56;51,68;50,23;13,24;5,33;43,58;23,05;18,37;22,19;24,68;38,26;2,85;36,9;41,48;36,37;17,07;42,09;33,65;17,39;32,71;6,39;5,73;5,74;41,25;15,84;63,48;69,13;46,99;61,92;26,62;57,92;5,62;35,54;42,53;2,86;23,56;41,69;17,24;1,23;21,26;3,99;3,05;14,05;17,81;0,43;23,1;24,07;8,98;3,04;17,83;6,6;;;;
27/07/2024;1,44;6,67;11,47;15,62;9,99;18,1;15,55;2,85;15,39;22,26;14,35;10,39;13,57;1,3;3,4;5,1;10,59;7,2;11,06;9,17;23,25;12,24;10,36;2,46;19,22;16,72;7,12;28,0;30,99;46,41;1,5;27,75;35,27;15,33;46,75;20,24;34,72;1,91;33,65;45,05;26,72;26,71;16,76;5,99;13,94;37,01;34,44;32,29;20,12;55,63;23,04;5,68;19,31;39,79;7,57;27,26;11,05;45,73;51,21;38,74;2,15;33,61;36,32;7,61;3,42;27,68;17,96;32,16;3,92;2,58;14,44;15,95;33,09;31,72;49,76;54,93;0,91;5,44;36,04;32,41;1,95;28,92;26,87;38,06;3,51;11,17;22,09;21,59;1,19;4,51;11,84;40,56;28,14;20,69;29,67;10,2;;;;
28/07/2024;33,22;15,17;16,13;29,43;17,08;5,52;5,73;11,44;14,59;29,42;7,89;11,92;16,48;35,77;27,71;26,64;11,89;2,26;16,62;28,59;24,69;12,52;25,56;32,48;0,58;1,09;11,41;31,28;20,62;36,86;0,99;48,56;9,12;42,47;2,63;41,48;26,08;27,15;6,75;15,92;7,21;39,02;40,86;12,38;21,11;10,42;10,47;1,79;10,03;34,86;3,52;35,87;31,44;4,73;36,55;47,18;34,39;68,5;19,95;51,88;2,78;3,96;24,09;7,55;49,1;26,13;31,33;20,44;13,92;20,28;20,66;16,21;29,17;33,66;33,92;33,71;41,7;30,56;38,97;2,47;2,04;22,76;24,9;4,58;26,22;8,6;7,38;3,51;19,48;2,77;3,75;3,69;19,71;6,59;9,19;6,0;;;;
29/07/2024;0,37;22,3;19,57;1,76;16,7;13,52;20,87;13,67;4,97;6,25;20,13;3,51;10,59;7,54;6,11;12,28;5,27;22,55;25,09;10,12;16,56;2,31;13,51;17,02;21,28;15,48;19,2;9,05;11,38;4,78;22,86;33,71;39,76;36,16;12,03;0,29;40,27;8,21;12,02;47,43;57,58;54,72;60,39;56,98;18,03;9,41;53,34;7,54;31,56;41,62;37,55;33,85;16,0;32,37;52,75;47,69;32,99;29,8;49,45;30,95;57,88;9,49;43,07;30,86;25,87;20,12;5,02;17,54;12,96;41,46;41,72;54,24;57,16;2,92;49,48;38,11;7,76;52,8;9,89;10,28;50,15;41,5;6,42;41,68;40,34;0,73;9,42;20,66;7,24;26,84;1,92;1,07;4,48;17,57;33,46;8,7;;;;
30/07/2024;9,21;16,78;23,47;30,01;4,28;13,4;1,17;24,91;31,88;23,58;28,95;30,58;21,12;25,72;1,61;4,59;18,77;1,63;6,81;2,93;22,46;29,77;27,23;7,92;11,53;0,94;12,92;25,1;9,92;24,87;20,06;8,95;3,26;16,02;36,67;26,81;7,49;53,54;36,48;11,66;40,09;3,46;33,02;27,07;24,82;12,8;56,03;47,29;18,31;34,56;55,45;3,16;43,42;36,26;20,35;25,13;13,13;43,44;50,26;25,63;48,08;40,53;38,96;21,64;53,69;38,56;53,01;37,23;32,98;45,77;44,87;31,43;53,34;25,64;27,18;37,92;43,48;52,27;31,47;14,69;8,69;18,18;27,03;36,18;18,52;33,03;32,56;30,27;1,15;18,38;23,12;20,47;30,98;22,02;14,9;8,1;;;;
31/07/2024;12,47;4,88;9,9;20,68;11,68;11,58;19,49;10,15;27,96;28,44;18,97;21,7;18,54;15,84;18,86;28,25;27,29;4,89;17,37;14,58;16,44;26,23;8,3;21,19;15,98;26,46;3,37;17,3;1,79;12,29;31,84;15,17;41,96;13,23;34,94;16,13;6,33;27,6;6,6;8,96;14,15;20,66;54,51;32,47;68,39;47,92;77,79;8,43;27,68;39,73;60,36;69,56;47,26;58,69;42,24;31,14;34,59;66,56;19,03;44,72;59,22;11,52;45,39;31,19;45,99;39,41;2,15;39,98;64,51;45,23;41,48;25,5;68,28;48,73;14,06;31,33;41,77;19,36;10,09;26,04;11,11;45,4;24,76;39,52;3,37;17,77;5,19;15,44;29,64;10,46;5,48;0,14;25,21;18,76;11,1;7,5;;;;
01/08/2024;7,7;24,12;2,27;8,51;14,55;17,68;4,77;13,1;15,64;9,07;22,34;20,93;7,29;9,79;18,16;3,62;4,08;8,91;3,97;11,35;1,23;20,56;4,84;1,43;10,62;23,76;19,99;18,15;9,38;28,22;26,28;13,27;33,72;12,71;12,81;23,53;4,91;43,96;12,13;35,21;29,16;34,33;22,46;22,35;36,29;33,21;31,66;30,08;57,17;9,36;7,94;18,22;22,34;24,54;36,42;44,31;41,48;19,23;0,32;23,51;26,97;14,82;11,97;44,55;33,33;25,48;37,86;17,74;3,51;14,65;48,84;51,48;46,86;46,05;48,2;21,27;38,34;30,97;11,28;44,38;27,86;10,14;27,75;10,23;29,82;27,82;25,51;7,87;2,99;14,18;16,51;31,15;17,56;12,7;1,51;8,7;;;;
02/08/2024;23,62;15,15;26,88;9,08;16,25;5,1;20,25;3,38;4,52;8,6;18,26;17,23;16,79;13,52;20,91;28,02;28,78;28,23;31,87;28,18;7,58;20,54;15,11;1,31;12,82;22,68;13,94;17,09;12,77;32,83;18,07;7,74;1,81;28,74;17,06;3,83;16,92;23,98;6,24;51,78;5,32;15,52;33,24;13,24;36,49;50,18;49,53;17,78;44,28;37,6;15,07;24,31;66,92;28,73;39,05;24,9;31,44;44,71;29,27;52,34;13,82;23,81;12,71;19,37;1,26;41,98;15,21;6,95;23,3;7,09;9,24;33,98;27,34;10,26;31,13;6,79;24,28;15,67;2,13;42,49;18,86;1,22;5,83;1,11;26,95;3,97;23,18;3,25;26,67;5,41;24,7;26,41;28,41;0,3;11,49;7,2;;;;
03/08/2024;21,45;3,12;19,29;23,53;25,75;13,52;10,54;20,98;13,15;19,01;9,43;16,04;8,47;20,78;12,76;13,52;23,82;16,92;8,77;1,57;13,81;12,05;17,74;17,75;8,52;12,01;11,86;10,32;2,99;20,06;43,36;22,51;29,8;12,02;24,05;38,53;29,49;52,3;26,67;29,5;23,45;39,22;52,71;26,15;3,52;21,47;30,45;38,07;28,59;28,27;51,51;5,49;56,44;5,62;28,08;37,41;24,34;38,37;19,6;40,91;8,58;23,54;24,91;11,31;22,65;6,46;9,25;38,35;37,63;9,36;8,2;35,76;50,19;21,58;36,27;35,88;12,79;43,19;17,63;8,52;31,3;11,31;25,78;4,27;23,6;13,58;3,79;4,79;18,94;11,03;12,06;17,31;12,84;6,57;15,01;6,0;;;;
04/08/2024;16,46;8,8;2,02;13,32;22,25;17,95;11,37;0,22;15,77;10,4;16,35;11,61;3,31;19,29;0,67;10,34;18,95;20,75;2,95;16,7;7,4;2,71;17,41;21,48;4,41;20,34;10,66;20,26;17,91;41,58;20,38;18,98;27,02;23,36;39,52;42,77;40,17;1,95;8,89;11,67;22,96;12,61;17,82;1,18;60,62;22,77;25,43;8,67;31,13;14,48;33,57;49,65;34,3;46,75;68,17;41,99;23,81;46,49;0,55;30,49;4,74;40,46;20,16;41,42;3,24;18,27;31,53;21,73;31,12;18,15;27,76;13,21;38,92;9,56;23,22;9,56;18,48;20,03;1,61;8,08;7,92;34,02;8,65;35,46;1,07;20,26;21,05;20,41;17,72;13,73;21,97;19,82;8,56;1,63;15,47;6,6;;;;
05/08/2024;8,49;17,79;6,16;19,08;13,98;13,1;17,15;19,03;10,91;15,24;2,13;7,4;2,98;11,56;5,89;11,28;14,96;2,64;20,2;18,06;10,4;14,26;1,86;20,67;2,08;8,52;3,07;13,83;29,48;30,43;4,08;48,88;29,93;11,52;31,89;12,13;15,49;33,95;27,13;11,38;31,72;6,71;35,73;44,67;44,32;49,08;10,63;21,41;4,79;3,08;37,74;9,24;31,56;44,01;6,12;19,0;35,4;42,37;27,52;2,56;18,49;27,61;37,9;34,76;28,51;5,26;30,28;1,34;40,7;54,32;46,27;55,86;25,82;3,0;30,04;28,3;40,76;18,28;24,96;5,55;27,6;23,25;14,79;25,46;10,28;17,54;23,81;30,37;16,78;26,86;14,1;5,67;6,87;7,27;6,36;6,899;;;;
06/08/2024;20,03;18,16;2,99;13,36;3,78;21,64;11,22;10,97;7,9;26,18;24,25;24,04;12,79;0,35;1,39;3,91;5,41;27,08;4,2;2,86;8,95;13,63;25,42;13,2;18,39;18,34;5,49;18,21;10,77;3,57;11,49;24,8;2,47;13,74;6,06;0,03;16,43;23,94;26,26;47,05;0,07;46,96;8,91;4,63;1,7;29,59;43,37;17,74;9,12;16,63;36,38;35,84;38,06;57,68;47,07;10,63;38,9;14,7;39,36;45,87;45,21;21,42;3,42;2,52;52,63;12,63;3,34;39,94;26,11;27,84;54,16;23,41;7,82;42,2;4,17;39,41;11,67;22,38;36,34;1,57;34,59;42,81;22,39;34,97;14,43;9,24;36,24;23,78;37,71;24,01;16,88;20,16;4,0;36,63;21,35;9,3;;;;
07/08/2024;28,9;16,24;26,21;13,09;29,39;31,88;22,0;7,17;12,63;27,11;18,07;13,59;6,69;21,23;23,72;4,67;2,49;3,36;19,04;2,79;27,94;13,84;13,78;3,87;18,59;0,39;22,27;1,35;3,61;44,6;1,02;4,38;54,07;17,9;30,88;39,54;32,38;21,05;7,34;26,28;35,75;38,45;33,33;1,22;45,52;1,64;23,6;9,18;47,45;49,58;14,32;8,41;11,38;46,9;5,76;30,88;27,42;47,44;37,09;12,71;27,3;13,52;35,03;40,5;3,52;19,11;4,25;29,08;48,01;15,54;2,24;16,12;31,53;39,01;28,02;17,75;37,05;39,33;27,7;8,94;2,06;15,31;14,92;7,64;1,85;26,48;15,57;3,17;15,79;9,66;2,57;5,76;20,11;22,69;13,28;7,8;;;;
